fname,label
0755629f.wav,Knock Drawer_open_or_close Bass_drum
075591e8.wav,Bass_drum Knock Double_bass
0760a9e7.wav,Scissors Keys_jangling Squeak
076176f4.wav,Glockenspiel Gunshot_or_gunfire Scissors
0761d26b.wav,Applause Gunshot_or_gunfire Cello
07642d1b.wav,Acoustic_guitar Cello Saxophone
07682400.wav,Oboe Meow Bass_drum
076d3b6c.wav,Trumpet Clarinet Cello
0776b083.wav,Hi-hat Bass_drum Oboe
07776603.wav,Trumpet Cello Applause
0779cb34.wav,Telephone Chime Telephone
077a7711.wav,Squeak Fart Cough
0790d4f8.wav,Tearing Hi-hat Fart
079367a7.wav,Flute Saxophone Clarinet
07954767.wav,Bass_drum Finger_snapping Flute
07989042.wav,Trumpet Clarinet Saxophone
0799369e.wav,Oboe Clarinet Saxophone
079faac8.wav,Harmonica Squeak Meow
07a8ddbf.wav,Shatter Tambourine Scissors
07ab0dcf.wav,Cello Double_bass Saxophone
07b0fe34.wav,Tearing Fart Bus
07b9c04c.wav,Bass_drum Acoustic_guitar Electric_piano
07bac4d1.wav,Hi-hat Writing Laughter
07c4fd98.wav,Acoustic_guitar Electric_piano Clarinet
07c8463e.wav,Laughter Fart Squeak
07c95625.wav,Meow Laughter Squeak
07cf422e.wav,Acoustic_guitar Cello Double_bass
07cffb09.wav,Fireworks Saxophone Clarinet
07d5cca9.wav,Clarinet Oboe Saxophone
07d62787.wav,Trumpet Saxophone Violin_or_fiddle
07dcd326.wav,Gunshot_or_gunfire Knock Tearing
07eef0c0.wav,Cello Double_bass Clarinet
07f06f30.wav,Bass_drum Knock Flute
07f1dab7.wav,Tambourine Scissors Keys_jangling
07fbde49.wav,Trumpet Violin_or_fiddle Clarinet
0802d9ec.wav,Trumpet Oboe Saxophone
080b53cc.wav,Acoustic_guitar Gong Violin_or_fiddle
081fbfd3.wav,Fart Scissors Tearing
082cd9fe.wav,Acoustic_guitar Snare_drum Trumpet
083bba3c.wav,Clarinet Oboe Saxophone
0841041b.wav,Acoustic_guitar Gong Chime
08426322.wav,Tearing Bass_drum Tearing
0844d331.wav,Oboe Meow Bass_drum
08593822.wav,Saxophone Clarinet Oboe
085a9c5b.wav,Cello Violin_or_fiddle Trumpet
087248e6.wav,Flute Clarinet Oboe
087ed746.wav,Flute Saxophone Clarinet
08854d8c.wav,Bass_drum Finger_snapping Hi-hat
088bb565.wav,Cello Flute Violin_or_fiddle
08904a43.wav,Violin_or_fiddle Gong Acoustic_guitar
08911c36.wav,Fart Snare_drum Gunshot_or_gunfire
08941c53.wav,Bass_drum Computer_keyboard Writing
0894d11f.wav,Hi-hat Snare_drum Fireworks
089f1097.wav,Trumpet Knock Gunshot_or_gunfire
089f44b1.wav,Fart Gunshot_or_gunfire Tearing
08a82608.wav,Squeak Violin_or_fiddle Clarinet
08be795d.wav,Tambourine Shatter Gunshot_or_gunfire
08c9a7f7.wav,Bass_drum Snare_drum Acoustic_guitar
08d23bb8.wav,Gong Fireworks Gunshot_or_gunfire
08d9501a.wav,Snare_drum Gunshot_or_gunfire Drawer_open_or_close
08ddd56e.wav,Gunshot_or_gunfire Tearing Bass_drum
08e27974.wav,Gunshot_or_gunfire Shatter Fireworks
08ecc0a1.wav,Bus Gunshot_or_gunfire Gong
08f4b16b.wav,Fart Squeak Meow
08fcf830.wav,Flute Clarinet Saxophone
0921f1f2.wav,Acoustic_guitar Electric_piano Cello
092a73e5.wav,Bass_drum Double_bass Gong
092d89a0.wav,Cello Bass_drum Trumpet
093963d5.wav,Cello Violin_or_fiddle Flute
0943fc2d.wav,Bass_drum Finger_snapping Hi-hat
09481a4c.wav,Bass_drum Tambourine Flute
095428e8.wav,Cello Double_bass Violin_or_fiddle
09553ca1.wav,Bass_drum Knock Double_bass
095dd27c.wav,Scissors Writing Applause
0967cebd.wav,Saxophone Clarinet Trumpet
0969d9d1.wav,Cello Clarinet Oboe
096c3969.wav,Trumpet Squeak Saxophone
096fd039.wav,Fart Burping_or_eructation Tearing
0976741c.wav,Acoustic_guitar Glockenspiel Microwave_oven
097cdef5.wav,Violin_or_fiddle Bass_drum Cowbell
0984ea36.wav,Acoustic_guitar Double_bass Cello
0995f876.wav,Saxophone Applause Cello
09983766.wav,Keys_jangling Shatter Writing
09a14a8e.wav,Gunshot_or_gunfire Bass_drum Tearing
09b3e21c.wav,Clarinet Cello Trumpet
09c7044c.wav,Bass_drum Gunshot_or_gunfire Snare_drum
09c71587.wav,Cello Double_bass Applause
09c8f697.wav,Bass_drum Double_bass Knock
09c9b50b.wav,Saxophone Cough Violin_or_fiddle
09cba9de.wav,Cello Acoustic_guitar Double_bass
09d0535a.wav,Tearing Fart Snare_drum
09d2d1c0.wav,Saxophone Trumpet Cello
09e5a0ee.wav,Bass_drum Double_bass Electric_piano
09e83f2a.wav,Saxophone Trumpet Cello
09eb9ddb.wav,Cello Clarinet Double_bass
09ec3afd.wav,Gunshot_or_gunfire Bass_drum Knock
09f02a4a.wav,Gunshot_or_gunfire Fart Drawer_open_or_close
09f55e64.wav,Clarinet Saxophone Oboe
0a001dfe.wav,Chime Gong Bus
0a00b1a8.wav,Saxophone Harmonica Meow
0a0b26cc.wav,Bass_drum Flute Knock
0a23fde2.wav,Meow Squeak Writing
0a3d6e55.wav,Microwave_oven Drawer_open_or_close Fart
0a429107.wav,Scissors Gunshot_or_gunfire Scissors
0a5cbf90.wav,Chime Acoustic_guitar Glockenspiel
0a5f818e.wav,Bus Flute Chime
0a6219e5.wav,Cello Double_bass Fart
0a67826b.wav,Bass_drum Knock Double_bass
0a695221.wav,Scissors Shatter Scissors
0a6ecade.wav,Bass_drum Knock Hi-hat
0a71e42d.wav,Bass_drum Knock Writing
0a79ddf7.wav,Acoustic_guitar Telephone Microwave_oven
0a7c7060.wav,Shatter Microwave_oven Telephone
0a7fbd54.wav,Hi-hat Oboe Shatter
0a7ff75b.wav,Gunshot_or_gunfire Bass_drum Fart
0a848902.wav,Flute Oboe Clarinet
0a8b7299.wav,Bass_drum Oboe Electric_piano
0a8d849e.wav,Bass_drum Knock Double_bass
0a979caf.wav,Clarinet Trumpet Cello
0aaa4d2f.wav,Bass_drum Cello Double_bass
0aab4d0f.wav,Trumpet Violin_or_fiddle Flute
0ab56675.wav,Acoustic_guitar Laughter Burping_or_eructation
0ab99db4.wav,Saxophone Flute Acoustic_guitar
0acc6947.wav,Cello Double_bass Acoustic_guitar
0ace560e.wav,Clarinet Saxophone Trumpet
0ace703f.wav,Acoustic_guitar Snare_drum Bass_drum
0ad916a0.wav,Double_bass Bass_drum Cello
0adf81d5.wav,Bark Violin_or_fiddle Snare_drum
0ae1945c.wav,Acoustic_guitar Electric_piano Double_bass
0af843ea.wav,Gunshot_or_gunfire Fireworks Bass_drum
0b0132c8.wav,Shatter Hi-hat Writing
0b0427e2.wav,Tambourine Finger_snapping Hi-hat
0b07dc21.wav,Clarinet Oboe Saxophone
0b0df9a0.wav,Gunshot_or_gunfire Computer_keyboard Telephone
0b157a67.wav,Bass_drum Finger_snapping Flute
0b232eb1.wav,Bass_drum Knock Double_bass
0b244358.wav,Trumpet Applause Saxophone
0b273087.wav,Clarinet Saxophone Cello
0b278db1.wav,Computer_keyboard Applause Gunshot_or_gunfire
0b2f18fa.wav,Telephone Meow Telephone
0b321436.wav,Bass_drum Gunshot_or_gunfire Knock
0b32ee85.wav,Cello Double_bass Microwave_oven
0b38f744.wav,Hi-hat Shatter Trumpet
0b3c86c9.wav,Writing Tearing Laughter
0b430780.wav,Gunshot_or_gunfire Fireworks Snare_drum
0b495758.wav,Fart Gunshot_or_gunfire Bass_drum
0b4bb93c.wav,Tambourine Keys_jangling Hi-hat
0b50d4c8.wav,Acoustic_guitar Snare_drum Clarinet
0b58b074.wav,Hi-hat Shatter Violin_or_fiddle
0b58c7e9.wav,Clarinet Cello Saxophone
0b5fb43f.wav,Squeak Snare_drum Squeak
0b62b09f.wav,Clarinet Trumpet Flute
0b752229.wav,Telephone Microwave_oven Chime
0b763e4f.wav,Trumpet Applause Cello
0b79fdea.wav,Tambourine Keys_jangling Scissors
0b7b694c.wav,Bass_drum Double_bass Oboe
0b8844bd.wav,Acoustic_guitar Gong Violin_or_fiddle
0b8b79ad.wav,Bus Acoustic_guitar Bus
0b8dfa34.wav,Clarinet Saxophone Oboe
0b9415cd.wav,Clarinet Flute Squeak
0ba34dec.wav,Clarinet Trumpet Saxophone
0baa37ed.wav,Hi-hat Tearing Hi-hat
0bb6a21d.wav,Cello Snare_drum Violin_or_fiddle
0bb807c0.wav,Saxophone Clarinet Flute
0bc52ede.wav,Acoustic_guitar Electric_piano Gong
0bc8ad78.wav,Finger_snapping Scissors Keys_jangling
0bc938fb.wav,Cello Double_bass Oboe
0bd5adf9.wav,Telephone Microwave_oven Squeak
0bdc064a.wav,Flute Saxophone Oboe
0be5aa79.wav,Bass_drum Gunshot_or_gunfire Fireworks
0be7620d.wav,Bass_drum Flute Hi-hat
0beb8325.wav,Snare_drum Violin_or_fiddle Cello
0bec9842.wav,Clarinet Trumpet Oboe
0befc5cb.wav,Acoustic_guitar Laughter Saxophone
0bf9fbd3.wav,Bass_drum Knock Gunshot_or_gunfire
0c13feb9.wav,Acoustic_guitar Saxophone Laughter
0c1bb3e9.wav,Flute Saxophone Trumpet
0c1fbece.wav,Trumpet Applause Saxophone
0c27bc2d.wav,Acoustic_guitar Laughter Writing
0c31ca4c.wav,Flute Clarinet Saxophone
0c3b5861.wav,Clarinet Trumpet Cello
0c3dfac0.wav,Clarinet Gong Cello
0c40bbb0.wav,Bass_drum Finger_snapping Electric_piano
0c4de54a.wav,Clarinet Violin_or_fiddle Flute
0c561099.wav,Trumpet Clarinet Cello
0c58f71a.wav,Clarinet Trumpet Laughter
0c654cc0.wav,Trumpet Cello Squeak
0c6ccd3a.wav,Trumpet Flute Clarinet
0c7311f7.wav,Flute Violin_or_fiddle Meow
0c736a0f.wav,Trumpet Saxophone Clarinet
0c7a124d.wav,Clarinet Oboe Telephone
0c7a8b1b.wav,Flute Clarinet Violin_or_fiddle
0c7c51fa.wav,Double_bass Knock Microwave_oven
0c8071a4.wav,Bass_drum Electric_piano Gunshot_or_gunfire
0c80cb97.wav,Trumpet Clarinet Oboe
0c80f6dc.wav,Bass_drum Finger_snapping Knock
0c91a6b2.wav,Meow Squeak Laughter
0c9250b8.wav,Bass_drum Finger_snapping Flute
0ca5bba6.wav,Hi-hat Shatter Applause
0cb0d029.wav,Burping_or_eructation Fart Cough
0cb48b8e.wav,Flute Oboe Trumpet
0cb5b4a8.wav,Bass_drum Double_bass Knock
0cbe7e42.wav,Flute Harmonica Violin_or_fiddle
0cc0af58.wav,Cello Bass_drum Saxophone
0cd0ec27.wav,Bass_drum Gunshot_or_gunfire Knock
0cd0f2ef.wav,Acoustic_guitar Scissors Computer_keyboard
0ce09e4a.wav,Flute Clarinet Oboe
0ce127f9.wav,Violin_or_fiddle Applause Violin_or_fiddle
0ceaab13.wav,Bass_drum Knock Drawer_open_or_close
0ceb2140.wav,Laughter Acoustic_guitar Chime
0cec29e8.wav,Flute Trumpet Applause
0cefa487.wav,Acoustic_guitar Electric_piano Double_bass
0cf2bcda.wav,Double_bass Acoustic_guitar Electric_piano
0cf319fa.wav,Flute Saxophone Trumpet
0cf34718.wav,Clarinet Flute Acoustic_guitar
0cf34f6e.wav,Gunshot_or_gunfire Drawer_open_or_close Knock
0d056139.wav,Burping_or_eructation Hi-hat Bus
0d1bf5b4.wav,Squeak Knock Writing
0d20e8f7.wav,Bass_drum Knock Writing
0d23dd3a.wav,Clarinet Saxophone Flute
0d242640.wav,Clarinet Trumpet Cello
0d2d13b7.wav,Hi-hat Gong Flute
0d34cc5a.wav,Gunshot_or_gunfire Tearing Snare_drum
0d415918.wav,Shatter Gunshot_or_gunfire Microwave_oven
0d449433.wav,Bass_drum Computer_keyboard Tearing
0d4ca47e.wav,Hi-hat Harmonica Acoustic_guitar
0d5bb142.wav,Trumpet Violin_or_fiddle Applause
0d6e2584.wav,Cough Shatter Laughter
0d7549a4.wav,Clarinet Oboe Saxophone
0d7f7f76.wav,Acoustic_guitar Gong Chime
0d89b6a4.wav,Clarinet Trumpet Saxophone
0d8d0cbd.wav,Tearing Gunshot_or_gunfire Writing
0d90d498.wav,Acoustic_guitar Bass_drum Electric_piano
0d950fc6.wav,Bass_drum Flute Hi-hat
0d976b22.wav,Bass_drum Knock Double_bass
0d98574f.wav,Cello Violin_or_fiddle Harmonica
0d99cfde.wav,Trumpet Violin_or_fiddle Flute
0d9de265.wav,Clarinet Trumpet Saxophone
0da2acf4.wav,Fart Tearing Applause
0da592f2.wav,Clarinet Oboe Saxophone
0daa7a68.wav,Bass_drum Electric_piano Double_bass
0db0fb36.wav,Microwave_oven Drawer_open_or_close Knock
0db21ee8.wav,Clarinet Oboe Saxophone
0db35f79.wav,Bass_drum Knock Hi-hat
0db65bf4.wav,Clarinet Oboe Gong
0db6ac5f.wav,Trumpet Squeak Harmonica
0dbb37b3.wav,Acoustic_guitar Burping_or_eructation Chime
0dc193fe.wav,Tearing Squeak Fart
0dc7fd72.wav,Bass_drum Electric_piano Knock
0dd0e034.wav,Cello Violin_or_fiddle Acoustic_guitar
0dd68380.wav,Cowbell Acoustic_guitar Burping_or_eructation
0de4b9f0.wav,Acoustic_guitar Cello Gong
0def8cc7.wav,Acoustic_guitar Cello Electric_piano
0df38dfd.wav,Cello Clarinet Trumpet
0e06ba41.wav,Acoustic_guitar Bus Writing
0e12c15c.wav,Bass_drum Glockenspiel Gunshot_or_gunfire
0e1bd033.wav,Applause Laughter Trumpet
0e23a6f4.wav,Keys_jangling Tambourine Writing
0e26ccc9.wav,Squeak Telephone Laughter
0e2d428f.wav,Flute Clarinet Saxophone
0e2ff60a.wav,Flute Cello Clarinet
0e373704.wav,Flute Oboe Clarinet
0e398b30.wav,Clarinet Saxophone Oboe
0e3b99ce.wav,Fart Snare_drum Burping_or_eructation
0e3cdc5d.wav,Cello Double_bass Acoustic_guitar
0e3d8062.wav,Gunshot_or_gunfire Computer_keyboard Acoustic_guitar
0e45be94.wav,Cello Double_bass Bass_drum
0e468de3.wav,Bass_drum Flute Knock
0e507ea4.wav,Flute Trumpet Saxophone
0e5184a9.wav,Acoustic_guitar Electric_piano Double_bass
0e551b02.wav,Acoustic_guitar Electric_piano Bass_drum
0e596194.wav,Clarinet Trumpet Cello
0e596a0b.wav,Bass_drum Gunshot_or_gunfire Knock
0e5a2f7e.wav,Bass_drum Flute Finger_snapping
0e5e9be8.wav,Double_bass Bass_drum Meow
0e666b44.wav,Clarinet Saxophone Cello
