fname,label_verified
6f02c591.wav,1
6fcb552a.wav,37
6ff78d91.wav,29
6ffb293d.wav,8
70c6e930.wav,37
70f8f833.wav,37
71880131.wav,8
725e4647.wav,21
74018a88.wav,2
7451c631.wav,21
74580db9.wav,31
74ba98dd.wav,13
7573f583.wav,21
75eeefbf.wav,22
765339ec.wav,19
76d5c245.wav,22
76edf646.wav,22
7844453d.wav,9
78697428.wav,37
79db26c2.wav,12
7abd44d6.wav,21
7abe054d.wav,26
7b27bd7b.wav,21
7b4d4b59.wav,37
7ba42f03.wav,32
7c097caf.wav,32
7ca8edbe.wav,37
7caea617.wav,10
7cd52ca6.wav,12
7d639c49.wav,9
7e3b2b71.wav,7
7e7c5843.wav,29
7e956288.wav,21
7f28550a.wav,37
7f4c86b4.wav,17
7fa57f89.wav,37
7fd75c5b.wav,33
7fd9457c.wav,7
7ff85c01.wav,22
80784970.wav,39
80a3da4a.wav,19
8186d966.wav,5
81db9098.wav,21
82df2d57.wav,21
83ad3ffd.wav,32
83cdded0.wav,18
84a7f354.wav,7
856ef8d7.wav,29
85f0bac3.wav,22
85fd2b40.wav,7
86154cb7.wav,39
86bb7902.wav,37
86f881f3.wav,29
87192927.wav,37
879796a5.wav,29
87b9435b.wav,24
88e24910.wav,32
88e99f1c.wav,37
89e2578a.wav,37
89f13bb9.wav,22
8a11b736.wav,12
8a3e5147.wav,7
8aaada9f.wav,7
8b3be47e.wav,15
8b76e49d.wav,17
8bc4df93.wav,7
8c1a31cf.wav,37
8d0d7231.wav,29
8db20ce5.wav,20
8dd47439.wav,2
8e4222a4.wav,5
8ef998b5.wav,28
8f5d2164.wav,32
8f5e0b34.wav,37
8fb1b5af.wav,25
9226c06e.wav,21
92542588.wav,28
9267faa4.wav,37
9325ce28.wav,19
93471679.wav,12
941948de.wav,7
95f17364.wav,30
9663a64a.wav,37
96e9e3e9.wav,16
978e0a19.wav,37
97c1f8fe.wav,25
98541a04.wav,11
986817e9.wav,15
988025aa.wav,16
99680597.wav,19
99cffa38.wav,9
99e1fe85.wav,33
9ad76285.wav,37
9b3ec9e8.wav,37
9b529b99.wav,37
9b651a88.wav,5
9bccae2b.wav,37
9c0b64c2.wav,21
9c452692.wav,39
9c4a2e2c.wav,37
9c673f64.wav,30
9c87b2a0.wav,33
9c93f3f0.wav,32
9ca86e5e.wav,37
9cf0cf51.wav,12
9d26beb5.wav,37
9d362e9a.wav,37
9dae96ae.wav,3
9deab5af.wav,12
9dec6e79.wav,25
9f6c5bb1.wav,3
a031a8a4.wav,32
a0673b37.wav,37
a0b9f73f.wav,21
a0eb3d76.wav,19
a1173189.wav,12
a1708a01.wav,37
a17aeeca.wav,28
a32266e7.wav,21
a3b96c0e.wav,9
a3cee89e.wav,11
a46931cf.wav,37
a4757637.wav,5
a4cf4827.wav,21
a5d8d2fc.wav,21
a6066192.wav,39
a6673e24.wav,21
a8639592.wav,13
aa4fbedf.wav,21
aa521f98.wav,28
aac455cf.wav,22
ab64c062.wav,7
ab81b78c.wav,16
ace78db8.wav,19
adbf981b.wav,37
adfb7e0b.wav,30
ae733935.wav,29
ae8eee17.wav,7
aea6b912.wav,21
af37d60f.wav,10
af60b442.wav,21
af65e469.wav,21
af8b691d.wav,31
afd24fef.wav,12
aff53600.wav,5
b04794e5.wav,29
b0ae2253.wav,21
b124ad3b.wav,1
b191ac63.wav,7
b2789d97.wav,31
b2c3d2d3.wav,37
b342cc2f.wav,21
b3935201.wav,16
b3ad87ce.wav,4
b41d03ad.wav,19
b462999a.wav,29
b47d9321.wav,22
b50bbfa4.wav,38
b59561bd.wav,29
b5eaf10a.wav,32
b5ebeb4e.wav,9
b6383321.wav,19
b71198f4.wav,37
b742c26a.wav,7
b79efb34.wav,32
b7da5229.wav,21
b816a73f.wav,37
b83dfd41.wav,21
b85855ed.wav,33
b90c2e7a.wav,12
ba1506ca.wav,9
ba9a7b0f.wav,21
bac94c1b.wav,37
bb0f5596.wav,7
bb3ba367.wav,37
bb43b1db.wav,32
bb4e4f47.wav,21
bb7107fb.wav,32
bbb2eb98.wav,37
bc192c1b.wav,37
bc86b3c7.wav,8
bd0ccf17.wav,12
bf0d0b86.wav,37
bf3bd60f.wav,12
c14ea138.wav,6
c151663f.wav,29
c1ef4c1b.wav,21
c294590a.wav,7
c3dc55ab.wav,4
c3ff82f0.wav,11
c4205b3b.wav,4
c5bcc937.wav,37
c5e33ef4.wav,2
c5fd5393.wav,32
c63f6883.wav,16
c6a138c3.wav,29
c6c921c2.wav,37
c74ea973.wav,29
c7bd4545.wav,32
c80318e0.wav,21
c835e32a.wav,4
c861de30.wav,22
c8926980.wav,37
c9b862a5.wav,19
ca3c0cb8.wav,32
cb8022d1.wav,7
cb943e69.wav,10
cc5662e7.wav,16
cc99880a.wav,25
cce06a6e.wav,37
cd40bd32.wav,7
cd4f2689.wav,40
cd5562d2.wav,29
ce21d830.wav,35
ce7c819c.wav,8
cea12d19.wav,37
cf048634.wav,37
cfccd445.wav,8
cffa76ed.wav,11
d0160c41.wav,5
d112acaa.wav,5
d1f09f31.wav,5
d2012499.wav,7
d2d75dcb.wav,9
d2ee3f11.wav,12
d356b7a6.wav,29
d3a61fcb.wav,22
d3bc4ae0.wav,32
d53bad3b.wav,33
d57b2cb8.wav,19
d665021b.wav,21
d7050320.wav,29
d760f427.wav,33
d7aae6fd.wav,22
d862ea18.wav,21
d89150d5.wav,12
d906e3c1.wav,37
d920e1dc.wav,12
d9261ff8.wav,37
d92e7d4c.wav,37
d9de309a.wav,31
da0373df.wav,5
da3bca6e.wav,33
da4b0502.wav,33
db12b54a.wav,32
db2ef72e.wav,11
db810d76.wav,37
dbc6d76e.wav,12
dd9d2fc1.wav,37
ddaa3f26.wav,28
ddaccdb7.wav,1
de2fe184.wav,5
de7d1f2a.wav,37
df003f06.wav,15
e072c537.wav,21
e0c92985.wav,29
e158fd40.wav,17
e2327aef.wav,21
e23b5f47.wav,19
e2deee0c.wav,5
e2e24e19.wav,21
e3278076.wav,37
e3a8785c.wav,21
e3d9e1f9.wav,30
e3f49d2d.wav,37
e512b102.wav,21
e54a048a.wav,12
e5639c51.wav,7
e5fb3705.wav,11
e6a72f99.wav,39
e6d2a47c.wav,19
e74ed033.wav,37
e7652e6c.wav,25
e78b6283.wav,15
e7ac44d0.wav,19
e81a0e3d.wav,12
e86bee0a.wav,21
e887fb05.wav,5
e920cbbb.wav,7
e97e4eef.wav,19
ea4bd189.wav,11
ea9fc5ca.wav,15
ead4ea8c.wav,11
eb0032b5.wav,33
eb51e8e4.wav,22
eb9f5d2d.wav,22
ec0f36da.wav,10
ec126d93.wav,3
ecba0d5b.wav,5
eccca225.wav,31
ed941e89.wav,4
edae9f54.wav,16
ee1529d2.wav,4
ee319540.wav,37
ee7f82f8.wav,21
eeada8ae.wav,31
eec19955.wav,32
ef2a0b91.wav,33
ef5bb712.wav,37
effd020c.wav,7
f08d2ce5.wav,17
f0a466a1.wav,22
f1119913.wav,21
f1ef90d8.wav,28
f2331998.wav,11
f256d891.wav,19
f27be964.wav,32
f2bf6305.wav,37
f37444a5.wav,15
f3affcf1.wav,37
f466f9b6.wav,37
f539233e.wav,20
f5d44b62.wav,21
f60bcf59.wav,10
f611d201.wav,22
f6cd0ab7.wav,5
f6d87057.wav,33
f6f1d171.wav,33
f78b96bc.wav,17
f7c0ebf8.wav,12
f8d67cee.wav,21
f8dd670f.wav,21
f8f1f0c3.wav,32
f9a85ce0.wav,16
fa842956.wav,5
faf11428.wav,37
fb25e7ba.wav,37
fb4858c1.wav,37
fb7eea4f.wav,37
fba14686.wav,5
fbb6233a.wav,21
fc9f3f54.wav,22
fd64ad7d.wav,37
fdadbe15.wav,14
fde4c4c9.wav,32
fe0cb23e.wav,7
fe4d3c34.wav,4
fe9b4f76.wav,32
008afd93.wav,1
00a161c0.wav,4
00a7a2f6.wav,7
00ae03f6.wav,20
00b2404e.wav,4
00ccf065.wav,21
00d0ab77.wav,7
00dffe3a.wav,21
00e33205.wav,7
0102a895.wav,4
016e52da.wav,16
01a5a2a3.wav,19
01b85217.wav,7
01bede12.wav,2
01eccb6e.wav,7
01f29edb.wav,16
02482fdc.wav,38
0298b2c6.wav,16
02c3af87.wav,2
02d9b93c.wav,1
02e99b5e.wav,4
02f8d82c.wav,2
0345130c.wav,2
034b1b41.wav,16
034c1c69.wav,16
0381efd3.wav,29
0394e0d4.wav,0
03953467.wav,16
039d36e9.wav,4
03e860b2.wav,2
03f2e21f.wav,4
04154da3.wav,21
0419676b.wav,7
041c68ec.wav,4
0448d513.wav,4
0459ee65.wav,7
04a301e9.wav,2
04ab46a9.wav,4
04ab4e22.wav,32
04bdae57.wav,0
04c2ed9c.wav,7
04d15abd.wav,2
04dbef05.wav,4
04dddbf5.wav,21
0509ce2f.wav,0
05296d2a.wav,7
053a5fc6.wav,0
054508f3.wav,21
05562991.wav,16
057c2963.wav,7
058e63ea.wav,32
0594d8c2.wav,0
05f40290.wav,4
05fca090.wav,16
062c3119.wav,7
06308a6b.wav,4
063d81f8.wav,7
0671a98a.wav,2
0678a571.wav,2
067d6a04.wav,16
069b1efa.wav,16
06e4c394.wav,39
0722054b.wav,7
0751e141.wav,0
0761d26b.wav,37
076d3b6c.wav,2
0776b083.wav,0
07776603.wav,2
079367a7.wav,16
07954767.wav,21
07989042.wav,2
07eef0c0.wav,4
0802d9ec.wav,2
082cd9fe.wav,38
085a9c5b.wav,4
08854d8c.wav,21
08fcf830.wav,16
092d89a0.wav,4
0943fc2d.wav,21
09481a4c.wav,21
0967cebd.wav,1
0969d9d1.wav,4
0995f876.wav,1
09b3e21c.wav,7
09c9b50b.wav,1
09e83f2a.wav,1
09eb9ddb.wav,4
0a0b26cc.wav,21
0a6ecade.wav,21
0a7fbd54.wav,0
0a979caf.wav,7
0aab4d0f.wav,2
0ace560e.wav,7
0b157a67.wav,21
0b244358.wav,2
0b273087.wav,7
0b38f744.wav,0
0b62b09f.wav,7
0b763e4f.wav,2
0ba34dec.wav,7
0bc938fb.wav,4
0bdc064a.wav,16
0bec9842.wav,7
0c1bb3e9.wav,16
0c1fbece.wav,2
0c31ca4c.wav,16
0c3b5861.wav,7
0c4de54a.wav,7
0c561099.wav,2
0c58f71a.wav,7
0c654cc0.wav,2
0c736a0f.wav,2
0c7a8b1b.wav,16
0c80cb97.wav,2
0ca5bba6.wav,0
0cb48b8e.wav,16
0cc0af58.wav,4
0ce09e4a.wav,16
0cf319fa.wav,16
0d242640.wav,7
0d5bb142.wav,2
0d950fc6.wav,21
0db35f79.wav,21
0df38dfd.wav,4
0e1bd033.wav,37
0e507ea4.wav,16
0e551b02.wav,38
0e596194.wav,7
0e5a2f7e.wav,21
0e70bdaa.wav,16
0e7d6e2d.wav,4
0e7e36b2.wav,21
0e889160.wav,21
0e95fbb5.wav,4
0ea9839a.wav,21
0edbfc63.wav,16
0f0b1ca2.wav,4
0f0d26ff.wav,16
0f545c0a.wav,16
0f6bd0ae.wav,0
0f6dd6d8.wav,16
0fae3120.wav,7
0fba4394.wav,4
0fc2e748.wav,2
0fcd2371.wav,37
0fd76662.wav,1
100c5246.wav,2
10121a69.wav,0
10145c52.wav,20
10252b9e.wav,7
10480421.wav,21
1054db8c.wav,16
1071703e.wav,4
1099a7a8.wav,2
10d3b2ec.wav,7
10d9265f.wav,4
10f6ad27.wav,16
111dd875.wav,4
1122c26f.wav,16
11442d0e.wav,4
1146e063.wav,4
11770392.wav,0
11844b37.wav,7
11867b61.wav,16
118f1763.wav,7
119a3278.wav,37
11a10ce8.wav,4
11cc6d11.wav,2
11e80486.wav,38
11e95378.wav,21
11fa11a0.wav,2
120c7292.wav,16
122f1508.wav,7
12584f90.wav,4
12ae3ff9.wav,21
12edfe79.wav,2
12f5ec05.wav,16
12f71a9d.wav,2
12fb2e35.wav,37
13184046.wav,16
13331371.wav,29
138bb73e.wav,16
13a9b494.wav,4
13b9e681.wav,0
13cc0201.wav,7
13d4af26.wav,7
13d6fb26.wav,21
13e4f495.wav,7
140d79b0.wav,7
142258b7.wav,16
1457e269.wav,7
1460cf8c.wav,4
1467ad73.wav,4
147b4b92.wav,2
14ba2025.wav,7
14cd4f75.wav,16
150429d6.wav,7
151254c2.wav,7
15125f5f.wav,21
152f3667.wav,21
15345e4a.wav,16
15389a70.wav,7
153a0440.wav,4
15603fd9.wav,4
15750f4b.wav,16
15860b48.wav,7
160f466f.wav,2
162e8246.wav,16
16348aa9.wav,38
16431ede.wav,21
164b4c89.wav,0
164f3510.wav,16
16612ee5.wav,4
1674eaff.wav,4
168dde05.wav,7
16991fc7.wav,2
1699bae8.wav,21
16bd8f47.wav,2
16d0c74a.wav,39
16ec0be8.wav,16
170ee500.wav,21
17356873.wav,4
173e49ef.wav,16
17490d6b.wav,21
17511eae.wav,2
1771861b.wav,21
17a5de4f.wav,2
17ad9090.wav,16
17b474ef.wav,4
17c6a405.wav,37
17d75970.wav,2
17e3144e.wav,7
17ee3009.wav,2
181505d1.wav,7
1819a7b7.wav,38
18210526.wav,21
18229e72.wav,0
187e3878.wav,21
18841b79.wav,4
18a6df57.wav,16
18b60e7c.wav,9
18bc6c72.wav,22
18c8750a.wav,2
18d8abc6.wav,39
18ea036e.wav,4
18f56a28.wav,7
192b0f83.wav,2
19488282.wav,2
19507c1a.wav,21
197366a1.wav,21
198e4540.wav,7
19a33fef.wav,4
19afe1a7.wav,38
19bf2ce6.wav,21
19d11a47.wav,16
19d99b8e.wav,7
19dd0adf.wav,0
19e6ef89.wav,14
1a01aa4d.wav,16
1a14b601.wav,16
1a1da2bf.wav,2
1a3cf6de.wav,4
1ab0c900.wav,2
1ace26c4.wav,37
1ae9b98d.wav,4
1b31d71a.wav,2
1b34f72f.wav,16
1b3e0883.wav,7
1b3ff3e3.wav,2
1b4fa840.wav,21
1b88d7ed.wav,16
1b9ea23e.wav,4
1bf6b145.wav,16
1c1562b1.wav,39
1c55199a.wav,16
1c692b4d.wav,2
1c75b34c.wav,16
1c8f42bf.wav,0
1cd4aae5.wav,0
1ce5c4d8.wav,0
1d5ecf23.wav,4
1d6703ef.wav,7
1d813ffe.wav,21
1d8fe11d.wav,16
1d998952.wav,7
1db6e253.wav,2
1dd17652.wav,16
1dd1d2d1.wav,2
1df6fd40.wav,21
1e0d2403.wav,4
1e337eda.wav,16
1e341076.wav,4
1e446435.wav,16
1e70367a.wav,7
1e8b3890.wav,7
1e8ff880.wav,39
1ed7d644.wav,7
1ee40c0c.wav,2
1f0c013f.wav,5
1f1fd692.wav,16
1f242424.wav,16
1f312f80.wav,33
1f3a50a0.wav,7
1f5ffe93.wav,21
1f6a1b37.wav,7
1f930b2c.wav,16
1f98ef16.wav,4
1fb9cfa5.wav,2
1fea13cc.wav,4
1ffdc20f.wav,2
201971e7.wav,16
201c4361.wav,2
2026cd76.wav,0
202d5a05.wav,16
202ed586.wav,16
20379099.wav,4
20952acc.wav,2
20961a62.wav,4
20a9b42d.wav,21
20ae3b24.wav,7
20b395d8.wav,2
20e9b791.wav,2
20ecadb7.wav,2
216a20e4.wav,7
2174fe5c.wav,4
2177220a.wav,0
2187cb81.wav,39
2196f89c.wav,39
21d14004.wav,7
21e3e612.wav,2
220a2e6d.wav,6
223b7df6.wav,16
225f0626.wav,2
226ea2c6.wav,16
22f70afe.wav,39
23029663.wav,21
23176e01.wav,16
231f314d.wav,4
233a83b7.wav,21
2399acef.wav,4
23d1d920.wav,38
23d4cbff.wav,7
23e94e4f.wav,4
23ede927.wav,2
242118f2.wav,0
2429265b.wav,21
243ab0b7.wav,4
24599c96.wav,4
2472cdfe.wav,7
24a8c4c4.wav,7
24adc8ef.wav,4
24cb7cdd.wav,39
24db4a9b.wav,2
25497688.wav,2
25510ad1.wav,38
25587ccb.wav,2
256056a2.wav,16
2594db13.wav,4
259af139.wav,4
260bb8da.wav,16
260e583d.wav,0
261331aa.wav,12
2672f2c0.wav,7
26798084.wav,2
267d784e.wav,4
26dfd4b5.wav,2
2715fb9c.wav,7
27172052.wav,28
27295d65.wav,2
272e7b10.wav,21
2765283f.wav,2
276a23a7.wav,2
277b5cdb.wav,7
277c56ef.wav,23
2784b758.wav,21
27be3341.wav,4
27c6d974.wav,2
27d0b45b.wav,7
27ebc5bc.wav,4
281be83f.wav,2
2821a9d4.wav,16
28242abf.wav,16
28282534.wav,2
2867fd4f.wav,7
28c65e4d.wav,39
28d992e4.wav,16
29156b8d.wav,16
292f9f92.wav,2
293680af.wav,2
29627bb1.wav,7
29730e21.wav,1
2977e22d.wav,4
29e18126.wav,2
29e3048d.wav,0
29f34904.wav,16
29fd1b32.wav,21
2a036994.wav,4
2a1380db.wav,2
2a4a615f.wav,1
2a55aedb.wav,0
2a8da3e8.wav,38
2a91718b.wav,2
2a93f776.wav,7
2aac07cd.wav,2
2ac3592d.wav,4
2ac578ac.wav,21
2ac77c6a.wav,39
2ad0199d.wav,16
2ad16a55.wav,39
2ad5c7c8.wav,7
2b04a6a9.wav,2
2b0f0ad5.wav,2
2b1202ab.wav,16
2b6c13e3.wav,7
2b7b39be.wav,2
2b8f6e49.wav,39
2bb1d055.wav,4
2bd000e5.wav,0
2be1bae5.wav,4
2c5e7ee0.wav,16
2c780aaa.wav,4
2c96dab1.wav,7
2d0daf66.wav,7
2d264806.wav,30
2d4e35a0.wav,16
2d589634.wav,16
2d5984c7.wav,4
2d6609d7.wav,16
2d6de409.wav,2
2d72aee6.wav,38
2d860064.wav,16
2d8a6242.wav,21
2da2e399.wav,16
2da4fa14.wav,7
2daa759d.wav,1
2debe1cc.wav,4
2e0cf9aa.wav,7
2e196409.wav,4
2e2c6032.wav,16
2e2f2bc4.wav,2
2e42ccd2.wav,2
2e69b622.wav,4
2ead203e.wav,4
2eaeb6b7.wav,0
2ec85d18.wav,4
2ed69e64.wav,7
2f3c179a.wav,0
2f5c2852.wav,16
2f74ed29.wav,21
2f74f4f4.wav,4
2f792ac7.wav,21
2f9df9d5.wav,2
301a0f8d.wav,21
3024ad07.wav,2
302bc9d1.wav,7
3053d06b.wav,7
30762ab4.wav,0
3077dab1.wav,37
3078b0a4.wav,4
307d21e8.wav,2
307e9f70.wav,2
30bb235b.wav,16
30ed02dc.wav,7
30f4864f.wav,7
311e57cc.wav,21
3125f4e2.wav,7
3127fdf6.wav,21
31370617.wav,2
313b6bd6.wav,4
31656306.wav,38
318ad3a7.wav,4
31c02993.wav,7
31c321b9.wav,7
31daad59.wav,21
31ede8e7.wav,16
321d9f06.wav,2
322f6dfb.wav,4
326c56ff.wav,7
327e7750.wav,7
328612aa.wav,7
32b64892.wav,4
32e67c5c.wav,33
334f6481.wav,2
33939435.wav,16
33a0fa9d.wav,16
33bf100e.wav,7
33bf8bce.wav,0
33db956c.wav,4
33ea32c3.wav,16
340afc6a.wav,2
340bc3cd.wav,7
3437507a.wav,0
343f0d14.wav,16
345441d2.wav,2
34618b30.wav,16
3463f897.wav,7
3466b1c4.wav,4
3467f48f.wav,2
347bcaa2.wav,21
3497cb5e.wav,21
34a160da.wav,2
34d1fffa.wav,4
34ff2f37.wav,21
350b89b8.wav,7
352f143a.wav,1
3533dc16.wav,2
3538f800.wav,21
353b44b7.wav,4
3542eddc.wav,4
355eeedf.wav,20
356cab15.wav,16
359c9ba3.wav,7
35def6dc.wav,2
35e1140b.wav,6
35f6a4b8.wav,16
35ff3f29.wav,2
360e9c8e.wav,1
361c028f.wav,1
361fbd17.wav,7
3620c12b.wav,0
3623b02e.wav,7
363a3760.wav,16
36690c27.wav,7
3670cc04.wav,7
36a92b29.wav,7
36d47091.wav,7
36f6ba1e.wav,2
36f9dc1c.wav,38
370cad4d.wav,4
37398fcb.wav,1
374a434b.wav,7
37694c0e.wav,7
3789db8f.wav,2
3790ad69.wav,2
37a65d69.wav,21
37e94b1c.wav,7
38284f2a.wav,1
3831e47e.wav,38
38381ff2.wav,2
383c3a2f.wav,4
385e5766.wav,16
3865b766.wav,4
387da23f.wav,2
38804df8.wav,2
38a02855.wav,7
38a944f7.wav,5
38d92a57.wav,4
391b589b.wav,7
3927bed7.wav,4
394077b2.wav,21
39638219.wav,2
397c8ecf.wav,21
397ffa21.wav,0
3989a3f8.wav,2
39b33737.wav,2
39b4dc60.wav,2
39baed1a.wav,16
39dac8ec.wav,2
39eae3ed.wav,16
39ebc50e.wav,16
3a0801f9.wav,4
3a101502.wav,7
3a2b16bb.wav,2
3a6800f9.wav,4
3a73a784.wav,2
3a757c5c.wav,4
3a7cccbf.wav,0
3a891940.wav,4
3abb82a8.wav,16
3ac452a6.wav,29
3acaed28.wav,4
3ad721ec.wav,32
3b0428f0.wav,21
3b17670b.wav,4
3b1be6a5.wav,21
3b1ecb2f.wav,4
3b38bfe7.wav,7
3b4d8fb9.wav,7
3b66f852.wav,2
3b67faea.wav,4
3b781a97.wav,1
3b9d4a87.wav,4
3c05ee07.wav,2
3c0e6e53.wav,25
3c49ddbb.wav,16
3c59a586.wav,0
3c6fef48.wav,16
3c7db3ac.wav,2
3c8ab792.wav,4
3cd53659.wav,4
3d0ec9da.wav,4
3d147046.wav,7
3d48ec08.wav,0
3d591986.wav,16
3d74e612.wav,16
3d7945b9.wav,21
3d978544.wav,4
3da51b49.wav,16
3ddc8d03.wav,2
3df030f4.wav,2
3df8b04c.wav,16
3dffa69c.wav,16
3e0790d9.wav,21
3e09ffa5.wav,4
3e0dab7d.wav,7
3e2cc8ac.wav,21
3e464c0a.wav,16
3e47d2ad.wav,16
3ea8071a.wav,5
3ebafe68.wav,21
3f100727.wav,21
3f1983c4.wav,20
3f292d29.wav,7
3f40ac16.wav,21
3f602de6.wav,2
3f76367a.wav,2
3fa164e1.wav,16
3fad1612.wav,16
3ffa47a3.wav,4
40188a92.wav,4
401abadb.wav,7
40290b3a.wav,14
4041035d.wav,16
406845db.wav,7
4069fc99.wav,2
406e49e3.wav,2
4072a67c.wav,21
40ae955f.wav,0
40d267d4.wav,22
40ee7f27.wav,2
40f595b9.wav,4
40f8b146.wav,7
411418ba.wav,38
41213cff.wav,7
414bb5ac.wav,0
41696937.wav,4
41715c37.wav,16
4199d0f0.wav,2
419afd97.wav,0
41bb589f.wav,7
41bba462.wav,2
41ebdb67.wav,25
4225570f.wav,7
422b26aa.wav,7
422b9509.wav,16
423afcad.wav,4
4272aa40.wav,7
42953ec5.wav,0
42aea0ea.wav,4
42afd261.wav,2
42d318cd.wav,2
42d59b16.wav,21
42e300f5.wav,7
42f2c1a0.wav,2
43159367.wav,7
433221cb.wav,1
4342d13c.wav,16
4344dcbc.wav,16
436bee29.wav,4
43e0376c.wav,21
43e2dc35.wav,33
43f06615.wav,4
43f62beb.wav,7
440e4313.wav,2
44301102.wav,16
44481c55.wav,4
444e5a52.wav,16
4485c487.wav,2
4493afc5.wav,4
449d3555.wav,2
449d6af5.wav,37
449d9159.wav,4
44ec65ad.wav,4
44fbdcda.wav,0
45058571.wav,0
450a1f1d.wav,7
453ad56d.wav,21
45931ee9.wav,4
45938169.wav,2
45976cf7.wav,21
45da6408.wav,21
45efe793.wav,16
45fd564e.wav,2
46121269.wav,29
46200873.wav,16
462a705d.wav,1
462ec068.wav,4
46380229.wav,39
