fname,label_verified
10a229f4.wav,11
10ac55a1.wav,28
10cf0a2c.wav,4
10fc82d4.wav,30
11223bbf.wav,15
11439cbd.wav,19
116ddaf8.wav,10
11782c39.wav,40
117cc2f0.wav,37
1181e997.wav,29
118e9ae3.wav,0
1198d2b5.wav,21
1199128e.wav,31
11a0e319.wav,6
11c7778f.wav,28
11cf5942.wav,19
11d93cd3.wav,36
11d9ace9.wav,26
11df4777.wav,15
120536d6.wav,5
12169b86.wav,15
121749b9.wav,21
122b0e88.wav,10
12323e04.wav,17
123d0d60.wav,36
124360b8.wav,6
124eadc9.wav,21
125e64b7.wav,5
12a650a4.wav,14
12d3cdd8.wav,10
1314cdad.wav,21
13314233.wav,20
1365348d.wav,14
1391883f.wav,19
1397ddc8.wav,25
13b2325b.wav,15
13ca1116.wav,15
13e15a49.wav,14
13ee6c44.wav,22
13f08982.wav,28
1401c7ff.wav,19
141291fc.wav,0
1441c25b.wav,7
14683a1c.wav,37
148a199b.wav,32
14a12f6c.wav,1
14b4f917.wav,37
14c22798.wav,32
14d06c29.wav,15
14d0bd27.wav,5
14d18455.wav,40
14d37fb3.wav,0
14e15b48.wav,38
14e27632.wav,5
14f80bcf.wav,11
14fc31e9.wav,15
1516d630.wav,12
1539c925.wav,13
1541af57.wav,14
1548d94a.wav,28
1549bbaf.wav,7
155382a4.wav,29
156b378a.wav,8
156dd4a7.wav,15
15703034.wav,10
15939857.wav,11
15b6657d.wav,0
15cade34.wav,26
15cb6baf.wav,21
15cc274e.wav,7
15d67d1c.wav,5
15d798df.wav,21
15d88b9d.wav,22
1601a564.wav,30
160507aa.wav,21
16127914.wav,0
161bd007.wav,19
161be325.wav,4
161eeade.wav,15
16670642.wav,17
166a1279.wav,14
166e17b0.wav,13
169192c3.wav,8
16df86bb.wav,14
16e47626.wav,29
16eeb46e.wav,33
16ef3c60.wav,25
16f8b122.wav,34
170946f3.wav,35
1726fa04.wav,5
172d7f14.wav,33
174baf55.wav,12
1775d5a0.wav,12
1787f4e8.wav,34
17898a27.wav,12
17b9396e.wav,37
184ca1c7.wav,33
186311f0.wav,32
18674495.wav,39
18c3695b.wav,4
18e0caac.wav,17
18ea8f49.wav,10
18fdc08b.wav,30
1902bf23.wav,26
193240a4.wav,9
19341f36.wav,0
193ab4fd.wav,27
1941b29a.wav,10
1947f717.wav,5
195691e2.wav,10
1966b87b.wav,5
1967e2b2.wav,37
196c8a34.wav,12
197cbdfe.wav,24
19965075.wav,31
199b1adf.wav,4
19a1f537.wav,29
19bc0dbe.wav,15
19bf4be6.wav,13
19d094a2.wav,14
19d4a6ad.wav,25
19ec978d.wav,26
19fe82be.wav,13
1a132a81.wav,11
1a6fce36.wav,9
1a756532.wav,30
1a7eb9da.wav,32
1a86eff7.wav,17
1aae0429.wav,1
1ae3d076.wav,21
1b052de5.wav,29
1b2d8997.wav,7
1b35f18e.wav,21
1b3b537f.wav,5
1b5d4f7c.wav,21
1b8de009.wav,14
1b9109be.wav,7
1b9386ef.wav,7
1bda949f.wav,5
1c0d5682.wav,26
1c133d0e.wav,21
1c189121.wav,20
1c3b4067.wav,37
1c3e1a54.wav,31
1c3ed083.wav,22
1c4d9c4c.wav,21
1c590c46.wav,34
1cc55db4.wav,24
1cd6919e.wav,5
1ce38807.wav,1
1ce4a00e.wav,22
1d08bd6d.wav,37
1d119cfc.wav,37
1d23c74b.wav,29
1d3a05ab.wav,22
1d491960.wav,30
1d5d63d1.wav,14
1d85524c.wav,23
1d95d110.wav,5
1dc66b7b.wav,0
1decc778.wav,27
1df13521.wav,26
1df78287.wav,40
1e3b4f4a.wav,22
1e5fd361.wav,19
1e66d094.wav,15
1e6d0052.wav,31
1e6f1fbe.wav,15
1e87e47d.wav,5
1e9c1292.wav,7
1ebdc0b5.wav,38
1ec8fe10.wav,14
1ee63598.wav,34
1ee68efd.wav,19
1f15840d.wav,10
1f4c37a7.wav,21
1f51ed51.wav,21
1f54df61.wav,26
1f60810c.wav,30
1f75e82e.wav,15
1f946a29.wav,26
1f9b86a0.wav,17
1fd04e89.wav,22
1fd57590.wav,13
1fd823bd.wav,12
1ff2689f.wav,38
202b6258.wav,4
20498124.wav,13
2049c17b.wav,40
206a5cb4.wav,10
20889068.wav,9
20dafbd4.wav,5
20e3ef07.wav,21
20e4c3a0.wav,14
20f13d88.wav,37
21050515.wav,30
210f2580.wav,5
212463da.wav,15
2133f209.wav,32
213afdbf.wav,15
21428eac.wav,13
2146e541.wav,25
2155e5e5.wav,15
218f3cc6.wav,37
21909da5.wav,9
21c442db.wav,32
21c8a350.wav,3
21cd8b2c.wav,30
21d75a3d.wav,15
21e48c3b.wav,35
21fbdc6d.wav,5
22007c10.wav,5
220a73b7.wav,29
221ee272.wav,30
22349b32.wav,6
2249b436.wav,13
225a071f.wav,13
225d8e40.wav,31
226f4efc.wav,19
22979cf9.wav,0
229d104f.wav,32
22ab9809.wav,15
22ae7fbf.wav,13
22b85cd1.wav,38
22b94946.wav,11
22cc1654.wav,36
23226fdd.wav,14
234a0656.wav,12
234f95ec.wav,19
23663788.wav,22
23704fa9.wav,38
2371f627.wav,21
2372eeb4.wav,12
23925f36.wav,1
23a3984c.wav,37
23b8788a.wav,1
23c11bee.wav,37
23f38a7e.wav,10
23fb24e8.wav,33
240590c8.wav,30
244025d2.wav,15
245a503a.wav,31
24779e2d.wav,17
24791b50.wav,4
2492a915.wav,28
249912b5.wav,22
24a3c430.wav,28
24e8a804.wav,19
24f68344.wav,30
252227f9.wav,29
253351f1.wav,21
2539611b.wav,12
25511eb8.wav,25
259c3671.wav,32
25a3f8ba.wav,10
25a4dda4.wav,11
25c11b5d.wav,5
25c89ec0.wav,30
25c99ad7.wav,18
260da1b4.wav,4
2632db24.wav,15
2648b632.wav,29
2659c14c.wav,1
266f287c.wav,15
267bda40.wav,38
26928361.wav,4
26a53fd8.wav,34
26a9e392.wav,37
26b82ff7.wav,40
26d8b402.wav,28
26e8ab9d.wav,34
26eb0508.wav,15
271f6198.wav,1
2722c835.wav,15
273f7c4a.wav,32
274d487a.wav,8
275b9330.wav,7
2777b9fa.wav,7
27a4d0ed.wav,4
27d3b396.wav,13
27e6d2ac.wav,39
27ff9eea.wav,7
280f761e.wav,22
2846dc18.wav,17
2857b67f.wav,34
287259da.wav,1
28877d48.wav,38
288821ab.wav,22
289e8e59.wav,26
28a9502f.wav,28
28aa7f31.wav,5
28e0f162.wav,29
28ed1ac8.wav,10
28f3b63c.wav,33
28f5dfd6.wav,29
29076655.wav,17
290976f9.wav,16
2933c90e.wav,10
2939852d.wav,7
2979f92a.wav,7
297e7f77.wav,10
2987ab41.wav,26
29a96a60.wav,11
29f2ff7d.wav,15
2a069951.wav,40
2a3087ed.wav,20
2a3b0b61.wav,34
2a4aa95d.wav,0
2a5dd0de.wav,15
2a905697.wav,14
2aad886a.wav,19
2accbe0b.wav,15
2af48f93.wav,12
2af5749f.wav,4
2b13754b.wav,19
2b16db4d.wav,30
2b1ed909.wav,16
2b4524a7.wav,34
2b45991a.wav,32
2b49c53e.wav,19
2b6f431f.wav,12
2b74a334.wav,6
2b91a0e6.wav,30
2bad79b1.wav,11
2bb21942.wav,19
2bb58e63.wav,30
2bc7287e.wav,21
2bd764ef.wav,38
2bfa9616.wav,13
2c0b1898.wav,21
2c228548.wav,22
2c5bc41f.wav,14
2c735fc5.wav,15
2c75674b.wav,15
2c81e1ce.wav,37
2cb63f61.wav,5
2cc24acc.wav,13
2ccaafbb.wav,28
2cd3efb6.wav,37
2d1a30c9.wav,21
2d1d4fab.wav,10
2d682737.wav,10
2d871232.wav,39
2d88dcef.wav,21
2d928ec4.wav,17
2dad641c.wav,2
2dbd5c4c.wav,14
2dcca85f.wav,32
2e10afe3.wav,14
2e16c417.wav,30
2e1973a4.wav,37
2e2f1a7e.wav,29
2e71ecec.wav,37
2e992414.wav,38
2ea318e7.wav,39
2eb83a0b.wav,4
2ee0f61c.wav,38
2eeac352.wav,31
2f06441d.wav,12
2f5d12f2.wav,37
2fb2de13.wav,13
2fec9eb7.wav,37
2ffa79a0.wav,11
3009e783.wav,40
30206a9c.wav,30
306fd57d.wav,20
3078e97f.wav,7
30819e5e.wav,12
3096e424.wav,22
30b7b4e4.wav,1
30c4e08b.wav,4
30cf8557.wav,15
30e59ebe.wav,21
3105911a.wav,6
312f1444.wav,26
314c8a85.wav,26
31529bd7.wav,30
31886d2a.wav,4
318f5562.wav,21
319044aa.wav,33
319a7b44.wav,15
319c6220.wav,38
319d145b.wav,13
31a32dc6.wav,29
31cd8de8.wav,10
320aff97.wav,15
3217ac10.wav,22
321bd247.wav,29
32202199.wav,30
3251bac1.wav,1
3254c6eb.wav,31
326b8ed5.wav,30
326c9e9a.wav,26
3272e576.wav,1
327a2509.wav,29
327fea32.wav,19
32880ae6.wav,5
3289db4d.wav,38
32b8d28c.wav,21
32bbf20f.wav,33
32c2eb1b.wav,37
32c5c6bd.wav,38
32ce1b18.wav,12
3300aae9.wav,29
330ba9ae.wav,5
33298bf9.wav,0
332cf451.wav,28
3353c983.wav,15
336acd6b.wav,39
33932af4.wav,11
33ae49c1.wav,29
33b69f9a.wav,26
33c062e8.wav,21
33d1cc84.wav,13
33d24d85.wav,10
33d54957.wav,30
33f31906.wav,15
33f5b8da.wav,22
33f89f08.wav,20
34042ed2.wav,15
340c2dc4.wav,31
34224506.wav,22
34262b83.wav,38
342e412b.wav,25
34337cf1.wav,10
34816bee.wav,37
3486d1db.wav,6
34881c5f.wav,20
34a1086e.wav,32
34b2a4f7.wav,10
34b432be.wav,25
34bb94e8.wav,14
34c5db34.wav,26
34d0a285.wav,38
34dd9426.wav,34
34e04b95.wav,29
3505e582.wav,7
352875e7.wav,5
35571af7.wav,28
3564bae2.wav,29
358139e5.wav,9
35844050.wav,5
35ad5cd8.wav,6
35d75ab7.wav,29
35f05c5d.wav,25
3601d225.wav,34
36177faa.wav,21
3618cb03.wav,38
3623e99e.wav,2
363c41b3.wav,21
365bee4a.wav,20
3679b950.wav,10
368b7628.wav,10
36967fb1.wav,31
36e38450.wav,21
36f96922.wav,21
37319862.wav,4
3731f5d2.wav,33
373763dc.wav,36
373f60bf.wav,29
376dab91.wav,10
3788e6ce.wav,33
37944d45.wav,22
37ac629d.wav,33
37d0eec4.wav,29
37d5d788.wav,35
37ddee5e.wav,26
37e13c23.wav,21
37f5403f.wav,33
38045adb.wav,9
38311105.wav,9
3846f2fa.wav,29
385c2814.wav,29
385e9493.wav,29
386b8fc7.wav,22
3882165a.wav,23
38852ae1.wav,37
38883816.wav,31
38bc302a.wav,22
38cb633d.wav,33
38d2e014.wav,14
38d30516.wav,37
38e16501.wav,10
38ee5f4c.wav,14
38f5a8df.wav,40
38fddec0.wav,30
390de47b.wav,21
392c6f03.wav,21
39b0f258.wav,33
39cebcd7.wav,21
39d69471.wav,5
39ec9cc6.wav,37
39f70db0.wav,22
39fca828.wav,4
3a42efbc.wav,15
3a460182.wav,29
3a48280f.wav,37
3a49f221.wav,21
3a55b826.wav,11
3a58a282.wav,15
3a6d46a7.wav,29
3a7f4b9f.wav,19
3a89d0e3.wav,8
3a90abf3.wav,37
3a9f7224.wav,12
3aadc6c2.wav,22
3ac4653e.wav,30
3b0b9d26.wav,7
3b0d3e23.wav,4
3b0ed2e4.wav,22
3b1d5657.wav,31
3b3fbb8b.wav,7
3b577ca2.wav,10
3b72ed77.wav,8
3b802d90.wav,17
3b842547.wav,7
3b9fd9e4.wav,27
3bb61de8.wav,12
3bc50b52.wav,24
3bcb442a.wav,26
3bd38b39.wav,22
3be44863.wav,14
3bfb1c63.wav,29
3c09352b.wav,22
3c239857.wav,12
3c32e5d3.wav,12
3c362989.wav,14
3c462bc9.wav,0
3c4631c7.wav,15
3c4762d7.wav,13
3c55ce83.wav,36
3c6610b0.wav,28
3c68cd4b.wav,26
3c731886.wav,9
3c82d509.wav,29
3c8dc12d.wav,7
3c9aa9e8.wav,37
3ca538bf.wav,0
3ca7fb97.wav,10
3cc6911c.wav,21
3cd1b8b6.wav,25
3d2fd74b.wav,0
3d314961.wav,14
3d795d2a.wav,17
3d9e95c0.wav,15
3dbb6542.wav,29
3dbd3ff7.wav,25
3de364aa.wav,40
3e205ca5.wav,6
3e23db4c.wav,13
3e246c06.wav,22
3e326ff4.wav,14
3e33282d.wav,38
3e409f47.wav,24
3e4c9e54.wav,21
3e4ea67e.wav,28
3e5a6eea.wav,12
3e69ba3a.wav,6
3e70496c.wav,21
3e7b6f14.wav,32
3e8687d9.wav,13
3ec68757.wav,4
3ecef0f4.wav,37
3ee056f2.wav,17
3f0c40c0.wav,11
3f395899.wav,40
3f3b55e7.wav,37
3f3f7481.wav,19
3f4e1fb2.wav,31
3f52541c.wav,12
3f6978e0.wav,22
3f6dbc86.wav,12
3f801ad6.wav,30
3f9adde5.wav,19
3fac24bb.wav,15
3fc5aa0c.wav,29
3fd6adb9.wav,31
3fd93883.wav,39
3ff0d94e.wav,38
405b6af2.wav,19
4064c354.wav,13
408034b9.wav,22
40a93104.wav,12
40b4d48a.wav,27
40c62081.wav,19
40f51bc3.wav,26
410b8cc3.wav,19
412b75e6.wav,24
413d90c2.wav,25
417badf9.wav,11
418cb760.wav,38
41c1f5f8.wav,15
41c4751e.wav,15
420d9b56.wav,38
421865a6.wav,13
4245ef44.wav,0
4259555b.wav,26
4278112e.wav,37
4286d72e.wav,33
42a718ea.wav,5
42e5efeb.wav,8
430902a2.wav,17
433d641a.wav,14
435160bb.wav,0
43671f8b.wav,12
437ccea5.wav,21
4397bc6f.wav,6
43a84fec.wav,37
43a920c9.wav,38
43c5b733.wav,29
43d0fe93.wav,19
43f58abe.wav,26
43ff8df2.wav,15
440f3953.wav,18
4412da08.wav,13
4430e0ee.wav,33
44645349.wav,26
44911b70.wav,35
44922514.wav,14
44ae8221.wav,11
44b3dad2.wav,37
44e26366.wav,33
44ecc876.wav,6
44f2161a.wav,38
450762c4.wav,32
450cd355.wav,8
45175cc0.wav,38
45250e90.wav,38
452a9812.wav,6
45539540.wav,8
455aee34.wav,11
45665f2e.wav,0
4590ba37.wav,37
45c077da.wav,29
45ce1b24.wav,5
45d405ca.wav,7
45e241c1.wav,4
45e6e129.wav,38
4601c0f2.wav,13
460d7b62.wav,13
461558c3.wav,29
461c6cd1.wav,13
4636fd73.wav,7
464c651e.wav,35
465cf6eb.wav,22
46657625.wav,16
46670055.wav,10
466a45d5.wav,11
467953c6.wav,29
467ad774.wav,28
468226fa.wav,32
469e4ebe.wav,30
46c0a7cd.wav,21
470e36b8.wav,9
4715f79a.wav,15
471ecdc0.wav,26
476e192f.wav,30
477622b6.wav,37
47797e57.wav,19
47961d9f.wav,5
47d071c1.wav,30
47dae3d2.wav,18
47eafd0d.wav,1
481394b9.wav,37
48158131.wav,4
4815fac2.wav,14
4819b54b.wav,14
482707b3.wav,30
48288f8c.wav,5
48446686.wav,21
4865ba98.wav,17
48674fe7.wav,3
486f34a4.wav,21
48899901.wav,25
489294d5.wav,38
48adfdb2.wav,32
48b4f099.wav,28
48ba4a7a.wav,7
48cf40dd.wav,11
48cfca3e.wav,37
48ee4191.wav,31
48ffd19b.wav,4
490b5f4d.wav,27
49223304.wav,29
49259032.wav,5
493a0b43.wav,28
493bdd89.wav,28
49498a6d.wav,12
4965b412.wav,31
49687332.wav,32
499d9668.wav,15
49db5254.wav,21
49e5ac4d.wav,21
49e83eee.wav,13
49ee90a9.wav,29
49f6b68a.wav,32
4a03755f.wav,37
4a077cd0.wav,4
4a084558.wav,26
4a618351.wav,22
4a6cda1d.wav,14
4a70bad0.wav,12
4a729d7a.wav,30
4a789458.wav,40
4a891aae.wav,5
4ab3eb69.wav,4
4ac4d857.wav,11
4ada7042.wav,12
4aeb611b.wav,8
4af35d0d.wav,15
4af8ad50.wav,14
4afc5a71.wav,29
4b090c94.wav,29
4b0d5239.wav,7
4b166997.wav,35
4b2ef8c7.wav,25
4b3ee579.wav,16
4b4f97bb.wav,7
4b8cb71c.wav,5
4b9aadda.wav,26
4bb6e82c.wav,15
4bc87056.wav,10
4bd7faba.wav,29
4bfaf9c0.wav,11
4bfe8bf9.wav,15
4c173843.wav,15
4c1ae9cc.wav,34
4c1d875e.wav,37
4c462064.wav,7
4c5667a2.wav,37
4c5e41ef.wav,17
4c614dff.wav,22
4c6a1fca.wav,26
4c789a19.wav,29
4c8dd747.wav,14
4c9c19b0.wav,19
4cbc1a15.wav,21
4cc1da2f.wav,19
4cd4e0ca.wav,7
4ce14aa2.wav,29
4cf82cd1.wav,29
4cf956a5.wav,11
4d08546b.wav,5
4d2048b5.wav,14
4d275e00.wav,30
4d2baaed.wav,36
4d2c6692.wav,7
4d2ed112.wav,37
4d3d3294.wav,28
4d41f847.wav,33
4d55013e.wav,38
4d596bea.wav,21
4d740ed8.wav,5
4d7f8b65.wav,15
4dbfc1bf.wav,26
4dd5b189.wav,33
4de60e0b.wav,31
4df7f919.wav,40
4dfdad9e.wav,26
4e11d778.wav,21
4e249374.wav,23
4e260295.wav,13
4e383c90.wav,21
4e48e683.wav,5
4e82d86d.wav,7
4f02375d.wav,29
4f2f568c.wav,31
4f4999f9.wav,40
4f4d865f.wav,12
4f60abb7.wav,2
4f716ff6.wav,1
4f7f9b42.wav,31
4f910b76.wav,15
4fc6d14d.wav,7
4fe5c745.wav,4
4fed9012.wav,28
4ff21dc7.wav,32
5002939d.wav,34
500ba1bd.wav,34
500c144a.wav,36
50114f75.wav,5
50138e49.wav,38
501875ef.wav,10
5026aa84.wav,10
503dabea.wav,18
503f2dfd.wav,12
50495a4e.wav,0
504dd043.wav,17
505207c3.wav,15
505219ee.wav,25
50556530.wav,13
5057d536.wav,30
50917ab0.wav,35
5116f9b0.wav,4
512355a9.wav,34
5123bba0.wav,21
514710bc.wav,0
51623d70.wav,30
516ed121.wav,31
51723a64.wav,33
519b068d.wav,19
51bc618d.wav,37
51c4cd41.wav,16
51edf8ee.wav,5
51fc52e6.wav,5
51ffc008.wav,34
524dea8d.wav,37
5283a183.wav,21
5287b30b.wav,7
529c6ded.wav,13
52aceab1.wav,13
52ba1c68.wav,0
52e8444c.wav,31
5305bd4e.wav,6
53157a1b.wav,4
5316ab94.wav,10
5318e9d2.wav,31
531b0def.wav,26
5323a054.wav,17
5343fd1e.wav,10
534914d0.wav,14
53765a7b.wav,31
53c716f5.wav,25
53d5dfdf.wav,37
540dcb37.wav,33
541793d3.wav,13
544b7abd.wav,8
544e7a47.wav,15
545574e6.wav,33
546d1aa8.wav,24
54864b6d.wav,16
54a7a58f.wav,13
54a8e5b9.wav,6
54b61eec.wav,22
54beedf8.wav,21
54c20e0a.wav,29
54c2fdba.wav,32
54c32b7a.wav,37
54f89ec3.wav,15
54feec8f.wav,37
55040d8b.wav,28
550cae67.wav,30
5531a5e1.wav,22
5558f338.wav,31
557040c2.wav,10
557475a3.wav,11
55783841.wav,5
55a17a88.wav,11
55a23759.wav,1
55b2828b.wav,38
55b7d572.wav,29
55c288a5.wav,15
55cb6a50.wav,31
55df0089.wav,11
5604d72a.wav,7
560977ac.wav,1
56238daa.wav,5
56271e97.wav,24
562fed68.wav,29
5631d60b.wav,37
563f830b.wav,21
564c018d.wav,11
564ebce0.wav,14
5666db3a.wav,26
567ac6d1.wav,17
5683f1b4.wav,37
56b18d22.wav,26
56c736b2.wav,6
56de1a6e.wav,21
57024106.wav,30
571f47da.wav,5
572bb939.wav,30
57419cc7.wav,0
576dc3f8.wav,7
5786b4b8.wav,10
578874df.wav,38
57ac25f8.wav,0
585462e1.wav,12
58650dc4.wav,21
58707979.wav,15
589789cb.wav,15
589b7cbe.wav,17
58ba4d53.wav,32
58fd33e3.wav,28
591ebd98.wav,18
59667f26.wav,19
5967bec2.wav,31
59839dba.wav,11
59c0317c.wav,11
59ca9d6b.wav,11
59f6cc23.wav,37
5a290275.wav,31
5a53e933.wav,37
5a55b3dd.wav,7
5a5f7fa1.wav,28
5a60144f.wav,1
5a8ac874.wav,15
5a92008e.wav,7
5aa1eff9.wav,0
5aa7d1d3.wav,37
5aabae55.wav,19
5ab5a831.wav,26
5abb8f6d.wav,10
5abdead3.wav,1
5adcf9b3.wav,14
5afe0b38.wav,21
5aff8db8.wav,15
5b083a1b.wav,9
5b0f3bc6.wav,10
5b3300e6.wav,29
5b3f44d8.wav,37
5b40b38c.wav,38
5b603445.wav,28
5b980c61.wav,14
5b9a8b5f.wav,38
5bac1638.wav,22
5baff24a.wav,38
5bc35f2c.wav,30
5bcdaa50.wav,15
5bdb30ae.wav,7
5bf53c2d.wav,14
5c029f9f.wav,14
5c1521da.wav,30
5c166dcf.wav,2
5c1a334d.wav,30
5c238ad9.wav,7
5c3371c4.wav,29
5c356407.wav,38
5c581093.wav,21
5c5df58c.wav,22
5c5dfa2e.wav,38
5c69ed70.wav,37
5c9f2e3d.wav,10
5cca8915.wav,28
5cde1aa6.wav,5
5d025bc2.wav,16
5d02f94b.wav,32
5d10b35b.wav,1
5d1e644b.wav,15
5d246b14.wav,25
5d3a2660.wav,14
5d3ae8e3.wav,9
5d53fe7b.wav,5
5d5c4b15.wav,24
5d5ea0ea.wav,7
5d681247.wav,21
5d7158bc.wav,26
5d8e2712.wav,13
5d902b1c.wav,21
5db43d95.wav,28
5dc55b0c.wav,11
5dcb880c.wav,7
5dd6e37d.wav,37
5dedf872.wav,21
5e04aa68.wav,4
5e0b5087.wav,37
5e0d9b18.wav,14
5e7e75f7.wav,37
5e999857.wav,25
5ec49ef4.wav,19
5f11882f.wav,31
5f383659.wav,8
5f63bbad.wav,5
5f673482.wav,38
5f71ebaa.wav,11
5f95ce73.wav,21
5fc120cc.wav,9
5fe4741a.wav,14
5fed8602.wav,12
600fbad3.wav,36
601c44d5.wav,29
602ca70a.wav,15
602f68bf.wav,24
604f23cd.wav,40
60531e43.wav,26
6064aad0.wav,14
608ac00c.wav,29
6116eaa8.wav,29
6122f82a.wav,21
6123a18d.wav,5
612e2c3e.wav,8
6159836f.wav,5
615bc8fb.wav,33
61628e3b.wav,30
6195b3c5.wav,10
619d8d1e.wav,37
61c168ff.wav,5
61e63fef.wav,32
61ef1c43.wav,29
62189e25.wav,4
623f0124.wav,4
62532077.wav,21
6264e6b6.wav,30
62716369.wav,30
627e95db.wav,32
62c30547.wav,16
62d25be7.wav,0
62ef41ab.wav,33
63043359.wav,35
63190691.wav,32
63222cd2.wav,29
6325deb1.wav,14
632fd5c9.wav,21
633a56ad.wav,28
63820da4.wav,28
638ec6c8.wav,13
639cd52b.wav,37
63b006f9.wav,24
63b95f33.wav,9
63b9e36a.wav,29
63db2898.wav,19
63f4fc0e.wav,30
6412ee13.wav,21
641b0096.wav,24
6439679a.wav,38
643dfb33.wav,10
643e4e39.wav,31
647968c4.wav,37
6480dd54.wav,29
648bf857.wav,22
649c7632.wav,12
64b1e8c8.wav,11
64b2bbce.wav,10
64c34adb.wav,12
64c61d9b.wav,21
64e4195e.wav,29
64e6b239.wav,32
6501ec3b.wav,22
650d3361.wav,3
6514d3d3.wav,21
652df6f3.wav,7
654c910e.wav,7
655b5248.wav,29
6587cf01.wav,6
65997d16.wav,7
65b8dac7.wav,17
65cf904e.wav,24
65d688be.wav,4
