fname,label
0300b76b.wav,Acoustic_guitar Laughter Fart
0303e3a5.wav,Telephone Drawer_open_or_close Microwave_oven
03079bb2.wav,Computer_keyboard Writing Scissors
030bacc6.wav,Drawer_open_or_close Microwave_oven Acoustic_guitar
030db750.wav,Telephone Squeak Meow
0310089a.wav,Flute Cowbell Oboe
0316ff65.wav,Bass_drum Knock Tearing
03199dbe.wav,Cello Bus Double_bass
031b6d8f.wav,Flute Clarinet Saxophone
03319789.wav,Violin_or_fiddle Cowbell Finger_snapping
033a0cbe.wav,Knock Bass_drum Microwave_oven
0345130c.wav,Trumpet Tambourine Cello
034b1b41.wav,Flute Harmonica Violin_or_fiddle
034c1c69.wav,Flute Saxophone Oboe
035e420f.wav,Hi-hat Cowbell Burping_or_eructation
036c1697.wav,Tearing Acoustic_guitar Writing
036f228c.wav,Clarinet Oboe Acoustic_guitar
03786473.wav,Squeak Clarinet Fireworks
037e7b6f.wav,Flute Cello Violin_or_fiddle
0381efd3.wav,Double_bass Microwave_oven Acoustic_guitar
038397e9.wav,Bass_drum Gunshot_or_gunfire Snare_drum
03858091.wav,Bass_drum Knock Telephone
03888259.wav,Double_bass Electric_piano Cowbell
0394e0d4.wav,Hi-hat Shatter Squeak
03953467.wav,Flute Saxophone Harmonica
039d36e9.wav,Cello Violin_or_fiddle Harmonica
03ab8828.wav,Fireworks Snare_drum Gunshot_or_gunfire
03af84e5.wav,Clarinet Oboe Acoustic_guitar
03b7faf1.wav,Writing Burping_or_eructation Tearing
03c1c5f4.wav,Flute Harmonica Clarinet
03c5bfbb.wav,Gunshot_or_gunfire Fireworks Knock
03d2bdca.wav,Clarinet Saxophone Acoustic_guitar
03d5a89c.wav,Clarinet Oboe Violin_or_fiddle
03e1e393.wav,Acoustic_guitar Burping_or_eructation Telephone
03e2ecd9.wav,Electric_piano Cello Double_bass
03e860b2.wav,Trumpet Hi-hat Saxophone
03f2e21f.wav,Cello Harmonica Telephone
03f39877.wav,Hi-hat Snare_drum Scissors
03fafd5b.wav,Double_bass Cello Acoustic_guitar
03fccc98.wav,Bass_drum Tearing Gunshot_or_gunfire
0402129f.wav,Snare_drum Drawer_open_or_close Squeak
040258a9.wav,Cello Drawer_open_or_close Bus
041521b0.wav,Bass_drum Gunshot_or_gunfire Knock
04154da3.wav,Bass_drum Telephone Cowbell
0419676b.wav,Clarinet Oboe Acoustic_guitar
041983cd.wav,Acoustic_guitar Gong Double_bass
04199401.wav,Fart Drawer_open_or_close Gunshot_or_gunfire
041c68ec.wav,Cello Violin_or_fiddle Harmonica
041c7581.wav,Cello Violin_or_fiddle Clarinet
041eed83.wav,Drawer_open_or_close Squeak Fireworks
0422b811.wav,Burping_or_eructation Cough Knock
0448c553.wav,Bass_drum Knock Gunshot_or_gunfire
0448d513.wav,Cello Violin_or_fiddle Gong
044aef8a.wav,Scissors Squeak Cough
045931e0.wav,Bark Telephone Meow
0459ee65.wav,Clarinet Oboe Violin_or_fiddle
045c6122.wav,Gunshot_or_gunfire Tearing Bass_drum
045c9ea8.wav,Clarinet Acoustic_guitar Saxophone
04605af5.wav,Shatter Cough Hi-hat
046250d3.wav,Cello Double_bass Acoustic_guitar
046486df.wav,Computer_keyboard Scissors Gunshot_or_gunfire
0468ad68.wav,Flute Cello Violin_or_fiddle
046e86b5.wav,Hi-hat Glockenspiel Gong
047b5857.wav,Cello Gong Trumpet
047bf19c.wav,Flute Violin_or_fiddle Clarinet
047e0d21.wav,Trumpet Flute Harmonica
048470a5.wav,Squeak Telephone Chime
04a301e9.wav,Trumpet Hi-hat Violin_or_fiddle
04ab46a9.wav,Cello Bus Double_bass
04ab4e22.wav,Tambourine Finger_snapping Keys_jangling
04b031df.wav,Hi-hat Cowbell Finger_snapping
04b249bd.wav,Drawer_open_or_close Squeak Fireworks
04b7ef77.wav,Flute Bus Acoustic_guitar
04bdae57.wav,Hi-hat Gong Squeak
04c2ed9c.wav,Clarinet Saxophone Cello
04d15abd.wav,Trumpet Tambourine Hi-hat
04dbef05.wav,Cello Double_bass Glockenspiel
04dddbf5.wav,Bass_drum Telephone Knock
04ecda67.wav,Bass_drum Computer_keyboard Oboe
04ed8568.wav,Bass_drum Knock Cowbell
04f232c6.wav,Bass_drum Gunshot_or_gunfire Knock
04f46a27.wav,Bass_drum Telephone Cowbell
04f85a49.wav,Saxophone Cello Bus
04fb8280.wav,Acoustic_guitar Electric_piano Clarinet
0509ce2f.wav,Hi-hat Gong Glockenspiel
0520faf4.wav,Clarinet Violin_or_fiddle Telephone
05296d2a.wav,Clarinet Acoustic_guitar Squeak
0529d428.wav,Bass_drum Microwave_oven Knock
0539bb41.wav,Acoustic_guitar Telephone Writing
053a5fc6.wav,Hi-hat Gong Shatter
053b4c56.wav,Squeak Shatter Fart
053e7bb5.wav,Snare_drum Hi-hat Writing
054508f3.wav,Bass_drum Cowbell Telephone
0548124b.wav,Gunshot_or_gunfire Double_bass Knock
054dbf39.wav,Clarinet Oboe Flute
054eeab6.wav,Bark Gunshot_or_gunfire Shatter
05562991.wav,Flute Harmonica Violin_or_fiddle
0558af35.wav,Squeak Meow Cello
0568741b.wav,Acoustic_guitar Glockenspiel Flute
05723b3a.wav,Cello Double_bass Bus
057425e6.wav,Fart Squeak Cough
0576d7ba.wav,Fart Shatter Squeak
057c2963.wav,Clarinet Flute Telephone
0586f0e0.wav,Meow Squeak Telephone
058a0e87.wav,Bass_drum Cowbell Telephone
058e63ea.wav,Tambourine Keys_jangling Finger_snapping
0594d8c2.wav,Hi-hat Glockenspiel Gong
059d5420.wav,Saxophone Clarinet Flute
059ffef4.wav,Acoustic_guitar Trumpet Violin_or_fiddle
05a15a14.wav,Flute Harmonica Violin_or_fiddle
05ad10fb.wav,Trumpet Cello Violin_or_fiddle
05ae0583.wav,Glockenspiel Cowbell Oboe
05c2056b.wav,Flute Cello Violin_or_fiddle
05c8453f.wav,Fireworks Applause Gunshot_or_gunfire
05cae96f.wav,Gunshot_or_gunfire Tearing Bus
05cc88d2.wav,Tearing Hi-hat Squeak
05ccb0ff.wav,Acoustic_guitar Writing Squeak
05f3c709.wav,Telephone Gong Laughter
05f40290.wav,Cello Double_bass Bus
05fc58ee.wav,Gunshot_or_gunfire Bass_drum Knock
05fca090.wav,Flute Harmonica Laughter
060428bd.wav,Acoustic_guitar Gong Electric_piano
0608d8b7.wav,Saxophone Fireworks Clarinet
06123abf.wav,Acoustic_guitar Telephone Microwave_oven
062c3119.wav,Clarinet Flute Oboe
062f9f91.wav,Bus Squeak Telephone
06308a6b.wav,Cello Saxophone Acoustic_guitar
0630cf5e.wav,Acoustic_guitar Electric_piano Gong
0638da1a.wav,Snare_drum Violin_or_fiddle Fart
063d81f8.wav,Clarinet Oboe Trumpet
06718b47.wav,Trumpet Hi-hat Saxophone
0671a98a.wav,Trumpet Hi-hat Tambourine
06775f3c.wav,Writing Drawer_open_or_close Computer_keyboard
0678a571.wav,Trumpet Violin_or_fiddle Hi-hat
067d6a04.wav,Flute Saxophone Clarinet
06827666.wav,Acoustic_guitar Electric_piano Clarinet
0682b1f6.wav,Hi-hat Shatter Tambourine
0689d2f6.wav,Bass_drum Knock Telephone
069b1efa.wav,Flute Harmonica Saxophone
069b4384.wav,Bass_drum Knock Cowbell
069e4fb3.wav,Fireworks Bus Squeak
06b27161.wav,Cello Harmonica Gong
06bb374e.wav,Fart Squeak Scissors
06bd2694.wav,Bass_drum Gunshot_or_gunfire Snare_drum
06c33b21.wav,Tearing Bus Writing
06c535eb.wav,Acoustic_guitar Electric_piano Telephone
06d4796b.wav,Flute Oboe Violin_or_fiddle
06dcd7a0.wav,Squeak Chime Fireworks
06e1d866.wav,Squeak Fireworks Violin_or_fiddle
06e4a7a3.wav,Acoustic_guitar Violin_or_fiddle Glockenspiel
06e4c394.wav,Violin_or_fiddle Saxophone Electric_piano
06ee2e39.wav,Trumpet Saxophone Meow
06faccbf.wav,Acoustic_guitar Writing Tearing
06fbe4da.wav,Double_bass Bass_drum Cello
070096e9.wav,Clarinet Oboe Flute
070204c5.wav,Finger_snapping Knock Computer_keyboard
07038d45.wav,Squeak Meow Shatter
07063bc9.wav,Keys_jangling Shatter Tearing
070fea08.wav,Clarinet Oboe Flute
0716b51d.wav,Double_bass Knock Microwave_oven
071b2b62.wav,Acoustic_guitar Writing Fart
071e7724.wav,Knock Bass_drum Microwave_oven
071f4c75.wav,Flute Cello Clarinet
0722054b.wav,Clarinet Violin_or_fiddle Squeak
07256457.wav,Trumpet Saxophone Meow
0730b080.wav,Tearing Bass_drum Computer_keyboard
0736d78e.wav,Fart Squeak Writing
073d6755.wav,Double_bass Acoustic_guitar Cello
0745def5.wav,Acoustic_guitar Glockenspiel Cello
0751e141.wav,Hi-hat Shatter Chime
0755629f.wav,Knock Fireworks Drawer_open_or_close
075591e8.wav,Knock Bass_drum Double_bass
0760a9e7.wav,Scissors Squeak Keys_jangling
076176f4.wav,Glockenspiel Shatter Gunshot_or_gunfire
0761d26b.wav,Applause Gunshot_or_gunfire Tearing
07642d1b.wav,Cello Telephone Microwave_oven
07682400.wav,Oboe Violin_or_fiddle Flute
076d3b6c.wav,Trumpet Tambourine Hi-hat
0776b083.wav,Hi-hat Cowbell Snare_drum
07776603.wav,Trumpet Hi-hat Flute
0779cb34.wav,Chime Telephone Squeak
077a7711.wav,Finger_snapping Microwave_oven Fart
0790d4f8.wav,Tearing Hi-hat Snare_drum
079367a7.wav,Flute Saxophone Trumpet
07954767.wav,Bass_drum Telephone Cowbell
07989042.wav,Trumpet Squeak Hi-hat
0799369e.wav,Flute Clarinet Oboe
079faac8.wav,Harmonica Squeak Tearing
07a8ddbf.wav,Shatter Tambourine Finger_snapping
07ab0dcf.wav,Cello Violin_or_fiddle Saxophone
07b0fe34.wav,Bus Writing Scissors
07b9c04c.wav,Bass_drum Knock Microwave_oven
07bac4d1.wav,Hi-hat Snare_drum Tearing
07c4fd98.wav,Acoustic_guitar Flute Glockenspiel
07c8463e.wav,Cough Laughter Fart
07c95625.wav,Meow Laughter Squeak
07cf422e.wav,Cello Bus Double_bass
07cffb09.wav,Fireworks Violin_or_fiddle Gunshot_or_gunfire
07d5cca9.wav,Clarinet Oboe Flute
07d62787.wav,Trumpet Hi-hat Violin_or_fiddle
07dcd326.wav,Gunshot_or_gunfire Tearing Fart
07eef0c0.wav,Cello Squeak Double_bass
07f06f30.wav,Bass_drum Telephone Cowbell
07f1dab7.wav,Hi-hat Fireworks Tambourine
07fbde49.wav,Trumpet Violin_or_fiddle Saxophone
0802d9ec.wav,Trumpet Oboe Saxophone
080b53cc.wav,Acoustic_guitar Microwave_oven Double_bass
081fbfd3.wav,Fart Tearing Drawer_open_or_close
082cd9fe.wav,Acoustic_guitar Snare_drum Saxophone
083bba3c.wav,Oboe Clarinet Chime
0841041b.wav,Acoustic_guitar Gong Electric_piano
08426322.wav,Tearing Writing Fireworks
0844d331.wav,Oboe Finger_snapping Meow
08593822.wav,Saxophone Flute Violin_or_fiddle
085a9c5b.wav,Cello Acoustic_guitar Violin_or_fiddle
087248e6.wav,Harmonica Flute Clarinet
087ed746.wav,Flute Cello Saxophone
08854d8c.wav,Bass_drum Cowbell Knock
088bb565.wav,Cello Violin_or_fiddle Acoustic_guitar
08904a43.wav,Violin_or_fiddle Acoustic_guitar Glockenspiel
08911c36.wav,Snare_drum Fart Gunshot_or_gunfire
08941c53.wav,Finger_snapping Computer_keyboard Writing
0894d11f.wav,Hi-hat Snare_drum Cowbell
089f1097.wav,Knock Trumpet Gunshot_or_gunfire
089f44b1.wav,Gunshot_or_gunfire Fart Tearing
08a82608.wav,Violin_or_fiddle Squeak Burping_or_eructation
08be795d.wav,Shatter Gunshot_or_gunfire Tambourine
08c9a7f7.wav,Bass_drum Gunshot_or_gunfire Snare_drum
08d23bb8.wav,Gong Gunshot_or_gunfire Fireworks
08d9501a.wav,Snare_drum Gunshot_or_gunfire Fart
08ddd56e.wav,Gunshot_or_gunfire Tearing Bass_drum
08e27974.wav,Gunshot_or_gunfire Shatter Tearing
08ecc0a1.wav,Gunshot_or_gunfire Fireworks Bus
08f4b16b.wav,Fart Tearing Gunshot_or_gunfire
08fcf830.wav,Flute Clarinet Glockenspiel
0921f1f2.wav,Acoustic_guitar Electric_piano Double_bass
092a73e5.wav,Bass_drum Cowbell Telephone
092d89a0.wav,Cello Double_bass Microwave_oven
093963d5.wav,Cello Double_bass Violin_or_fiddle
0943fc2d.wav,Bass_drum Knock Finger_snapping
09481a4c.wav,Bass_drum Knock Telephone
095428e8.wav,Cello Double_bass Violin_or_fiddle
09553ca1.wav,Bass_drum Knock Electric_piano
095dd27c.wav,Writing Fart Tearing
0967cebd.wav,Saxophone Violin_or_fiddle Flute
0969d9d1.wav,Cello Double_bass Gong
096c3969.wav,Trumpet Flute Saxophone
096fd039.wav,Fart Tearing Gunshot_or_gunfire
0976741c.wav,Acoustic_guitar Clarinet Microwave_oven
097cdef5.wav,Violin_or_fiddle Snare_drum Cowbell
0984ea36.wav,Acoustic_guitar Double_bass Cello
0995f876.wav,Saxophone Harmonica Acoustic_guitar
09983766.wav,Tearing Keys_jangling Scissors
09a14a8e.wav,Gunshot_or_gunfire Tearing Bass_drum
09b3e21c.wav,Clarinet Hi-hat Oboe
09c7044c.wav,Bass_drum Gunshot_or_gunfire Snare_drum
09c71587.wav,Cello Bus Microwave_oven
09c8f697.wav,Bass_drum Knock Telephone
09c9b50b.wav,Saxophone Violin_or_fiddle Cello
09cba9de.wav,Cello Snare_drum Double_bass
09d0535a.wav,Tearing Fart Squeak
09d2d1c0.wav,Saxophone Harmonica Violin_or_fiddle
09e5a0ee.wav,Bass_drum Telephone Electric_piano
09e83f2a.wav,Saxophone Violin_or_fiddle Cello
09eb9ddb.wav,Cello Double_bass Microwave_oven
09ec3afd.wav,Gunshot_or_gunfire Bass_drum Knock
09f02a4a.wav,Tearing Gunshot_or_gunfire Fireworks
09f55e64.wav,Clarinet Saxophone Electric_piano
0a001dfe.wav,Laughter Microwave_oven Cough
0a00b1a8.wav,Saxophone Harmonica Meow
0a0b26cc.wav,Bass_drum Knock Telephone
0a23fde2.wav,Meow Squeak Drawer_open_or_close
0a3d6e55.wav,Microwave_oven Drawer_open_or_close Knock
0a429107.wav,Scissors Computer_keyboard Tearing
0a5cbf90.wav,Acoustic_guitar Glockenspiel Chime
0a5f818e.wav,Bus Gong Squeak
0a6219e5.wav,Cello Snare_drum Squeak
0a67826b.wav,Bass_drum Knock Gunshot_or_gunfire
0a695221.wav,Fireworks Shatter Glockenspiel
0a6ecade.wav,Bass_drum Knock Telephone
0a71e42d.wav,Bass_drum Knock Microwave_oven
0a79ddf7.wav,Acoustic_guitar Harmonica Clarinet
0a7c7060.wav,Shatter Burping_or_eructation Cowbell
0a7fbd54.wav,Hi-hat Glockenspiel Scissors
0a7ff75b.wav,Gunshot_or_gunfire Bass_drum Knock
0a848902.wav,Flute Harmonica Oboe
0a8b7299.wav,Bass_drum Electric_piano Oboe
0a8d849e.wav,Bass_drum Knock Telephone
0a979caf.wav,Clarinet Acoustic_guitar Flute
0aaa4d2f.wav,Bass_drum Electric_piano Gunshot_or_gunfire
0aab4d0f.wav,Trumpet Violin_or_fiddle Hi-hat
0ab56675.wav,Acoustic_guitar Fart Tearing
0ab99db4.wav,Saxophone Violin_or_fiddle Cello
0acc6947.wav,Double_bass Acoustic_guitar Cello
0ace560e.wav,Clarinet Saxophone Acoustic_guitar
0ace703f.wav,Acoustic_guitar Double_bass Cello
0ad916a0.wav,Double_bass Cello Acoustic_guitar
0adf81d5.wav,Bark Cowbell Knock
0ae1945c.wav,Acoustic_guitar Electric_piano Microwave_oven
0af843ea.wav,Fireworks Gunshot_or_gunfire Shatter
0b0132c8.wav,Shatter Tearing Hi-hat
0b0427e2.wav,Tambourine Finger_snapping Writing
0b07dc21.wav,Clarinet Gong Oboe
0b0df9a0.wav,Computer_keyboard Telephone Gunshot_or_gunfire
0b157a67.wav,Bass_drum Cowbell Telephone
0b232eb1.wav,Bass_drum Knock Gunshot_or_gunfire
0b244358.wav,Trumpet Applause Tambourine
0b273087.wav,Clarinet Acoustic_guitar Saxophone
0b278db1.wav,Computer_keyboard Tearing Gunshot_or_gunfire
0b2f18fa.wav,Finger_snapping Bus Squeak
0b321436.wav,Bass_drum Gunshot_or_gunfire Microwave_oven
0b32ee85.wav,Double_bass Cello Microwave_oven
0b38f744.wav,Hi-hat Shatter Trumpet
0b3c86c9.wav,Drawer_open_or_close Computer_keyboard Writing
0b430780.wav,Gunshot_or_gunfire Fireworks Snare_drum
0b495758.wav,Fart Drawer_open_or_close Shatter
0b4bb93c.wav,Tambourine Cowbell Finger_snapping
0b50d4c8.wav,Acoustic_guitar Saxophone Laughter
0b58b074.wav,Hi-hat Snare_drum Shatter
0b58c7e9.wav,Clarinet Microwave_oven Cello
0b5fb43f.wav,Snare_drum Drawer_open_or_close Cello
0b62b09f.wav,Clarinet Violin_or_fiddle Acoustic_guitar
0b752229.wav,Telephone Squeak Chime
0b763e4f.wav,Trumpet Tambourine Cello
0b79fdea.wav,Tambourine Keys_jangling Finger_snapping
0b7b694c.wav,Bass_drum Double_bass Knock
0b8844bd.wav,Acoustic_guitar Microwave_oven Double_bass
0b8b79ad.wav,Bus Writing Acoustic_guitar
0b8dfa34.wav,Clarinet Acoustic_guitar Oboe
0b9415cd.wav,Clarinet Squeak Flute
0ba34dec.wav,Clarinet Flute Saxophone
0baa37ed.wav,Tearing Shatter Hi-hat
0bb6a21d.wav,Cello Snare_drum Double_bass
0bb807c0.wav,Violin_or_fiddle Saxophone Harmonica
0bc52ede.wav,Acoustic_guitar Electric_piano Clarinet
0bc8ad78.wav,Finger_snapping Tambourine Keys_jangling
0bc938fb.wav,Cello Double_bass Gong
0bd5adf9.wav,Microwave_oven Telephone Drawer_open_or_close
0bdc064a.wav,Flute Harmonica Cello
0be5aa79.wav,Bass_drum Gunshot_or_gunfire Snare_drum
0be7620d.wav,Bass_drum Telephone Knock
0beb8325.wav,Cello Snare_drum Clarinet
0bec9842.wav,Clarinet Squeak Oboe
0befc5cb.wav,Acoustic_guitar Fart Laughter
0bf9fbd3.wav,Bass_drum Knock Telephone
0c13feb9.wav,Acoustic_guitar Laughter Drawer_open_or_close
0c1bb3e9.wav,Flute Harmonica Violin_or_fiddle
0c1fbece.wav,Trumpet Cello Applause
0c27bc2d.wav,Acoustic_guitar Scissors Writing
0c31ca4c.wav,Flute Saxophone Clarinet
0c3b5861.wav,Clarinet Oboe Violin_or_fiddle
0c3dfac0.wav,Clarinet Electric_piano Oboe
0c40bbb0.wav,Bass_drum Knock Cowbell
0c4de54a.wav,Clarinet Violin_or_fiddle Flute
0c561099.wav,Trumpet Hi-hat Saxophone
0c58f71a.wav,Clarinet Flute Acoustic_guitar
0c654cc0.wav,Trumpet Hi-hat Fireworks
0c6ccd3a.wav,Trumpet Flute Gong
0c7311f7.wav,Flute Cowbell Acoustic_guitar
0c736a0f.wav,Trumpet Saxophone Violin_or_fiddle
0c7a124d.wav,Clarinet Saxophone Acoustic_guitar
0c7a8b1b.wav,Flute Harmonica Clarinet
0c7c51fa.wav,Knock Microwave_oven Double_bass
0c8071a4.wav,Bass_drum Knock Telephone
0c80cb97.wav,Trumpet Tambourine Oboe
0c80f6dc.wav,Bass_drum Telephone Knock
0c91a6b2.wav,Meow Squeak Drawer_open_or_close
0c9250b8.wav,Bass_drum Knock Telephone
0ca5bba6.wav,Hi-hat Fireworks Shatter
0cb0d029.wav,Burping_or_eructation Cowbell Microwave_oven
0cb48b8e.wav,Flute Harmonica Oboe
0cb5b4a8.wav,Bass_drum Knock Cowbell
0cbe7e42.wav,Flute Harmonica Chime
0cc0af58.wav,Cello Double_bass Bus
0cd0ec27.wav,Bass_drum Gunshot_or_gunfire Microwave_oven
0cd0f2ef.wav,Tearing Bus Acoustic_guitar
0ce09e4a.wav,Flute Harmonica Saxophone
0ce127f9.wav,Laughter Saxophone Gunshot_or_gunfire
0ceaab13.wav,Bass_drum Knock Snare_drum
0ceb2140.wav,Laughter Telephone Squeak
0cec29e8.wav,Flute Violin_or_fiddle Oboe
0cefa487.wav,Acoustic_guitar Snare_drum Electric_piano
0cf2bcda.wav,Acoustic_guitar Double_bass Squeak
0cf319fa.wav,Flute Saxophone Harmonica
0cf34718.wav,Clarinet Flute Violin_or_fiddle
0cf34f6e.wav,Gunshot_or_gunfire Drawer_open_or_close Knock
0d056139.wav,Tearing Hi-hat Burping_or_eructation
0d1bf5b4.wav,Drawer_open_or_close Knock Squeak
0d20e8f7.wav,Bass_drum Gunshot_or_gunfire Knock
0d23dd3a.wav,Clarinet Oboe Flute
0d242640.wav,Clarinet Violin_or_fiddle Oboe
0d2d13b7.wav,Hi-hat Gong Glockenspiel
0d34cc5a.wav,Gunshot_or_gunfire Tearing Snare_drum
0d415918.wav,Shatter Microwave_oven Tearing
0d449433.wav,Bass_drum Tearing Electric_piano
0d4ca47e.wav,Hi-hat Violin_or_fiddle Harmonica
0d5bb142.wav,Trumpet Hi-hat Flute
0d6e2584.wav,Cough Laughter Shatter
0d7549a4.wav,Oboe Violin_or_fiddle Clarinet
0d7f7f76.wav,Acoustic_guitar Double_bass Gong
0d89b6a4.wav,Clarinet Oboe Gong
0d8d0cbd.wav,Tearing Computer_keyboard Writing
0d90d498.wav,Acoustic_guitar Knock Cello
0d950fc6.wav,Bass_drum Cowbell Telephone
0d976b22.wav,Bass_drum Knock Electric_piano
0d98574f.wav,Cello Harmonica Violin_or_fiddle
0d99cfde.wav,Trumpet Saxophone Violin_or_fiddle
0d9de265.wav,Clarinet Oboe Glockenspiel
0da2acf4.wav,Fart Gunshot_or_gunfire Keys_jangling
0da592f2.wav,Clarinet Acoustic_guitar Oboe
0daa7a68.wav,Bass_drum Knock Cowbell
0db0fb36.wav,Microwave_oven Knock Drawer_open_or_close
0db21ee8.wav,Clarinet Oboe Saxophone
0db35f79.wav,Bass_drum Knock Tearing
0db65bf4.wav,Clarinet Saxophone Oboe
0db6ac5f.wav,Trumpet Hi-hat Violin_or_fiddle
0dbb37b3.wav,Acoustic_guitar Squeak Tearing
0dc193fe.wav,Tearing Shatter Keys_jangling
0dc7fd72.wav,Bass_drum Cowbell Telephone
0dd0e034.wav,Cello Violin_or_fiddle Acoustic_guitar
0dd68380.wav,Snare_drum Violin_or_fiddle Cowbell
0de4b9f0.wav,Acoustic_guitar Double_bass Bus
0def8cc7.wav,Acoustic_guitar Gong Double_bass
0df38dfd.wav,Cello Saxophone Double_bass
0e06ba41.wav,Writing Tearing Bus
0e12c15c.wav,Bass_drum Electric_piano Telephone
0e1bd033.wav,Applause Fireworks Gunshot_or_gunfire
0e23a6f4.wav,Keys_jangling Tambourine Writing
0e26ccc9.wav,Squeak Telephone Laughter
0e2d428f.wav,Flute Saxophone Clarinet
0e2ff60a.wav,Flute Cello Harmonica
0e373704.wav,Flute Oboe Cowbell
0e398b30.wav,Clarinet Violin_or_fiddle Saxophone
0e3b99ce.wav,Snare_drum Fart Microwave_oven
0e3cdc5d.wav,Cello Double_bass Gong
0e3d8062.wav,Tearing Gunshot_or_gunfire Fart
0e45be94.wav,Cello Double_bass Gong
0e468de3.wav,Bass_drum Knock Telephone
